Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2186,0,1100,0,1086,0,0,0,0,0,0,0,0,0,0.0582,0,0,0,16,0.3509,0.5229,0.1263,0.0000,0.0000,0.0000,0,0,0,0,0,0,202,176,194,211,146,85,86,224,157,184,217,139,87,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2352,0,1177,0,1175,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,37,0.3486,0.5251,0.1263,0.0000,0.0000,0.0000,0,0,0,0,0,0,262,174,197,211,158,93,82,282,170,193,212,141,95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2455,0,1225,0,1230,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,81,0.3503,0.5242,0.1255,0.0000,0.0000,0.0000,0,0,0,0,0,0,286,186,202,206,168,98,79,312,182,198,219,141,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2607,0,1306,0,1301,0,0,0,0,0,0,0,0,0,0.0551,0,0,0,110,0.3525,0.5186,0.1289,0.0000,0.0000,0.0000,0,0,0,0,0,0,335,195,211,208,174,105,78,350,193,206,224,145,98,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2732,0,1364,0,1368,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,151,0.3503,0.5201,0.1296,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,235,223,209,171,109,81,339,246,214,238,135,109,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2830,0,1408,0,1422,0,0,0,0,0,0,0,0,0,0.0547,0,0,0,195,0.3459,0.5254,0.1286,0.0000,0.0000,0.0000,0,0,0,0,0,0,315,280,226,228,165,118,76,312,315,219,230,143,119,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2981,0,1489,0,1492,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,222,0.3465,0.5260,0.1275,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,329,220,237,161,125,81,323,344,222,242,149,123,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3095,0,1553,0,1542,0,0,0,0,0,0,0,0,0,0.0534,0,0,0,251,0.3483,0.5260,0.1257,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,374,236,245,172,125,84,303,387,229,245,162,124,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3192,0,1595,0,1597,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,296,0.3487,0.5254,0.1259,0.0000,0.0000,0.0000,0,0,0,0,0,0,306,406,249,249,179,123,83,292,419,247,253,168,122,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3300,0,1657,0,1643,0,0,0,0,0,0,0,0,0,0.0537,0,0,0,330,0.3506,0.5209,0.1285,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,395,292,266,179,122,86,280,398,311,254,180,121,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
