Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2152,0,1073,0,1079,0,0,0,0,0,0,0,0,0,0.0634,0,0,0,44,0.5042,0.3843,0.1115,0.0000,0.0000,0.0000,0,0,0,0,0,0,184,183,192,206,146,86,76,212,168,189,211,131,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2310,0,1142,0,1168,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,71,0.5048,0.3844,0.1108,0.0000,0.0000,0.0000,0,0,0,0,0,0,224,196,195,212,146,90,79,273,168,190,225,132,98,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2441,0,1209,0,1232,0,0,0,0,0,0,0,0,0,0.0579,0,0,0,106,0.5043,0.3847,0.1110,0.0000,0.0000,0.0000,0,0,0,0,0,0,267,197,212,207,151,99,76,322,168,197,223,138,99,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2597,0,1286,0,1311,0,0,0,0,0,0,0,0,0,0.0560,0,0,0,135,0.5033,0.3858,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,194,227,209,145,106,79,370,180,214,216,142,104,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2730,0,1349,0,1381,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,183,0.5015,0.3868,0.1117,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,228,221,225,149,105,83,368,247,207,220,149,102,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2861,0,1414,0,1447,0,0,0,0,0,0,0,0,0,0.0566,0,0,0,221,0.5051,0.3841,0.1108,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,257,232,239,153,104,92,353,302,223,226,150,100,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2972,0,1462,0,1510,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,263,0.5081,0.3792,0.1127,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,296,241,243,159,109,87,352,344,225,237,158,105,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3100,0,1520,0,1580,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,308,0.5110,0.3787,0.1103,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,345,249,243,172,109,84,353,398,223,246,161,108,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3228,0,1588,0,1640,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,339,0.5112,0.3783,0.1106,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,399,251,241,179,117,89,336,446,227,259,165,119,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3334,0,1662,0,1672,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,389,0.5108,0.3761,0.1131,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,409,279,258,182,119,88,310,441,280,266,169,113,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
