Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2138,0,1081,0,1057,0,0,0,0,0,0,0,0,0,0.0546,0,0,0,26,0.4958,0.3695,0.1347,0.0000,0.0000,0.0000,0,0,0,0,0,0,188,177,191,214,144,87,80,183,179,186,199,144,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2275,0,1142,0,1133,0,0,0,0,0,0,0,0,0,0.0569,0,0,0,62,0.4941,0.3710,0.1349,0.0000,0.0000,0.0000,0,0,0,0,0,0,228,181,198,214,155,87,79,235,186,186,215,142,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2392,0,1204,0,1188,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,107,0.4975,0.3683,0.1342,0.0000,0.0000,0.0000,0,0,0,0,0,0,267,192,203,222,154,87,79,272,190,189,215,148,95,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2522,0,1271,0,1251,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,143,0.4996,0.3648,0.1356,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,196,209,222,151,88,85,308,194,193,214,160,99,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2674,0,1345,0,1329,0,0,0,0,0,0,0,0,0,0.0647,0,0,0,176,0.5004,0.3676,0.1320,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,221,220,221,154,93,87,333,216,203,219,174,101,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2794,0,1413,0,1381,0,0,0,0,0,0,0,0,0,0.0686,0,0,0,214,0.5029,0.3626,0.1346,0.0000,0.0000,0.0000,0,0,0,0,0,0,364,255,220,235,155,99,85,301,271,218,221,175,106,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2927,0,1485,0,1442,0,0,0,0,0,0,0,0,0,0.0700,0,0,0,245,0.4978,0.3662,0.1360,0.0000,0.0000,0.0000,0,0,0,0,0,0,361,308,225,236,170,102,83,302,299,234,222,181,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3050,0,1542,0,1508,0,0,0,0,0,0,0,0,0,0.0707,0,0,0,296,0.4974,0.3698,0.1328,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,347,242,239,173,108,83,324,334,246,229,175,111,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3196,0,1603,0,1593,0,0,0,0,0,0,0,0,0,0.0699,0,0,0,329,0.4931,0.3730,0.1339,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,405,243,247,181,110,83,336,385,248,240,176,116,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3322,0,1673,0,1649,0,0,0,0,0,0,0,0,0,0.0693,0,0,0,361,0.4928,0.3724,0.1349,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,434,277,258,181,110,90,344,387,275,256,176,117,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
