Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9016,8939,7,6,0,0,0,0,0,0,7,6,0.0664,7,6
1975.1667,1975,8,9038,8966,7,6,0,0,0,0,0,0,7,6,0.0663,7,6
1975.2500,1975,12,9062,8995,8,6,0,0,0,0,0,0,8,6,0.0664,8,6
1975.3333,1975,16,9087,9010,8,7,0,0,0,0,0,0,8,7,0.0667,8,7
1975.4167,1975,20,9110,9030,8,7,0,0,0,0,0,0,8,7,0.0665,8,7
1975.5000,1975,24,9129,9058,8,8,0,0,0,0,0,0,8,8,0.0665,8,8
1975.5833,1975,28,9154,9074,8,8,0,0,0,0,0,0,8,8,0.0666,8,8
1975.6667,1975,32,9179,9110,8,9,0,0,0,0,0,0,8,9,0.0669,8,9
1975.7500,1975,36,9200,9138,8,9,0,0,0,0,0,0,8,9,0.0668,8,9
1975.8333,1975,40,9225,9165,8,9,0,0,0,0,0,0,8,9,0.0669,8,9
1975.9167,1975,44,9247,9191,8,9,0,0,0,0,0,0,8,9,0.0670,8,9
1976.0000,1976,0,9275,9210,8,9,0,0,0,0,0,0,8,9,0.0671,8,9
1976.0833,1976,4,9307,9229,24,18,0,0,0,0,0,0,24,18,0.0670,24,18
1976.1667,1976,8,9330,9242,24,19,0,0,0,0,0,0,24,19,0.0671,24,19
1976.2500,1976,12,9355,9269,25,19,0,0,0,0,0,0,25,19,0.0670,25,19
1976.3333,1976,16,9375,9292,25,19,0,0,0,0,0,0,25,19,0.0673,25,19
1976.4167,1976,20,9408,9315,25,20,0,0,0,0,0,0,25,20,0.0675,25,20
1976.5000,1976,24,9430,9348,25,20,0,0,0,0,0,0,25,20,0.0672,25,20
1976.5833,1976,28,9461,9362,25,21,0,0,0,0,0,0,25,21,0.0674,25,21
1976.6667,1976,32,9483,9386,25,21,0,0,0,0,0,0,25,21,0.0673,25,21
1976.7500,1976,36,9498,9396,25,22,0,0,0,0,0,0,25,22,0.0672,25,22
1976.8333,1976,40,9517,9428,25,23,0,0,0,0,0,0,25,23,0.0670,25,23
1976.9167,1976,44,9530,9457,26,23,0,0,0,0,0,0,26,23,0.0672,26,23
1977.0000,1977,0,9553,9474,26,24,0,0,0,0,0,0,26,24,0.0670,26,24
1977.0833,1977,4,9581,9502,41,30,0,0,0,0,0,0,41,30,0.0668,41,30
1977.1667,1977,8,9594,9523,41,32,0,0,0,0,0,0,41,32,0.0668,41,32
1977.2500,1977,12,9617,9542,41,33,0,0,0,0,0,0,41,33,0.0670,41,33
1977.3333,1977,16,9642,9570,43,34,0,0,0,0,0,0,43,34,0.0669,43,34
1977.4167,1977,20,9661,9606,44,36,0,0,0,0,0,0,44,36,0.0666,44,36
1977.5000,1977,24,9688,9628,46,39,0,0,0,0,0,0,46,39,0.0664,46,39
1977.5833,1977,28,9715,9649,46,45,0,0,0,0,0,0,46,45,0.0663,46,45
1977.6667,1977,32,9732,9681,49,48,0,0,0,0,0,0,49,48,0.0662,49,48
1977.7500,1977,36,9761,9707,48,49,0,0,0,0,0,0,48,49,0.0661,49,49
1977.8333,1977,40,9788,9727,48,51,0,0,0,0,0,0,48,51,0.0662,49,51
1977.9167,1977,44,9820,9759,49,52,0,0,0,0,0,0,49,52,0.0662,50,52
1978.0000,1978,0,9853,9785,50,53,0,0,0,0,0,0,50,53,0.0661,51,53
