Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2159,0,1099,0,1060,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,36,0.5109,0.4020,0.0871,0.0000,0.0000,0.0000,0,0,0,0,0,0,199,172,197,215,149,88,79,202,171,183,203,142,85,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2275,0,1166,0,1109,0,0,0,0,0,0,0,0,0,0.0609,0,0,0,69,0.5068,0.4044,0.0888,0.0000,0.0000,0.0000,0,0,0,0,0,0,242,169,203,224,154,90,84,220,187,188,201,149,86,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2409,0,1225,0,1184,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,104,0.5102,0.4022,0.0876,0.0000,0.0000,0.0000,0,0,0,0,0,0,281,181,198,233,150,93,89,274,190,192,207,154,90,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2509,0,1279,0,1230,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,135,0.5050,0.4065,0.0885,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,191,191,241,161,92,85,293,191,193,213,162,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2628,0,1335,0,1293,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,174,0.5023,0.4091,0.0887,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,236,202,242,166,95,83,286,235,204,214,170,103,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2756,0,1403,0,1353,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,215,0.5007,0.4078,0.0914,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,269,216,255,163,97,81,294,258,213,223,174,103,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2889,0,1472,0,1417,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,245,0.5029,0.4057,0.0914,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,309,231,253,169,97,87,281,302,231,229,177,101,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,2994,0,1518,0,1476,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,285,0.5030,0.4051,0.0919,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,339,233,257,172,109,89,302,321,239,234,181,103,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3153,0,1600,0,1553,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,320,0.5040,0.4041,0.0920,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,380,231,271,176,115,89,319,361,248,241,184,108,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3292,0,1672,0,1620,0,0,0,0,0,0,0,0,0,0.0622,0,0,0,359,0.4997,0.4074,0.0930,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,393,282,268,180,125,90,334,348,300,248,181,121,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
