Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2174,0,1107,0,1067,0,0,0,0,0,0,0,0,0,0.0506,0,0,0,37,0.4660,0.3422,0.1918,0.0000,0.0000,0.0000,0,0,0,0,0,0,209,171,202,226,133,86,80,203,170,194,202,139,86,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2324,0,1183,0,1141,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,68,0.4634,0.3447,0.1919,0.0000,0.0000,0.0000,0,0,0,0,0,0,261,180,196,235,137,92,82,260,169,198,204,150,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2458,0,1253,0,1205,0,0,0,0,0,0,0,0,0,0.0567,0,0,0,96,0.4658,0.3478,0.1863,0.0000,0.0000,0.0000,0,0,0,0,0,0,314,182,203,230,145,95,84,288,181,197,214,156,97,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2591,0,1307,0,1284,0,0,0,0,0,0,0,0,0,0.0581,0,0,0,140,0.4616,0.3485,0.1899,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,190,199,232,154,101,83,346,197,193,212,160,100,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2727,0,1385,0,1342,0,0,0,0,0,0,0,0,0,0.0570,0,0,0,178,0.4573,0.3484,0.1944,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,251,212,222,156,111,85,338,239,205,215,172,93,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2865,0,1455,0,1410,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,206,0.4597,0.3459,0.1944,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,296,227,236,158,107,89,329,286,216,220,174,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2979,0,1504,0,1475,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,247,0.4589,0.3447,0.1964,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,338,245,236,164,108,85,333,327,224,217,180,108,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3104,0,1565,0,1539,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,295,0.4597,0.3444,0.1959,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,378,234,258,159,114,86,319,381,233,227,184,113,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3200,0,1607,0,1593,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,349,0.4587,0.3472,0.1941,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,427,245,259,167,115,87,321,413,245,244,172,114,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3320,0,1667,0,1653,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,386,0.4566,0.3497,0.1937,0.0000,0.0000,0.0000,0,0,0,0,0,0,301,416,306,262,177,115,90,322,401,292,262,172,115,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
