Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8522,8569,13,9,0,0,0,0,0,0,13,9,0.0654,13,9
1975.1667,1975,8,8538,8595,13,10,0,0,0,0,0,0,13,10,0.0655,13,10
1975.2500,1975,12,8565,8628,13,12,0,0,0,0,0,0,13,12,0.0658,13,12
1975.3333,1975,16,8582,8662,13,12,0,0,0,0,0,0,13,12,0.0661,13,12
1975.4167,1975,20,8594,8679,14,13,0,0,0,0,0,0,14,13,0.0669,14,13
1975.5000,1975,24,8620,8698,15,13,0,0,0,0,0,0,15,13,0.0669,15,13
1975.5833,1975,28,8651,8721,15,14,0,0,0,0,0,0,15,14,0.0666,15,14
1975.6667,1975,32,8668,8744,15,14,0,0,0,0,0,0,15,14,0.0666,15,14
1975.7500,1975,36,8686,8774,15,16,0,0,0,0,0,0,15,16,0.0662,15,16
1975.8333,1975,40,8704,8807,15,16,0,0,0,0,0,0,15,16,0.0664,15,16
1975.9167,1975,44,8726,8829,15,16,0,0,0,0,0,0,15,16,0.0665,15,16
1976.0000,1976,0,8745,8845,15,16,0,0,0,0,0,0,15,16,0.0663,15,16
1976.0833,1976,4,8776,8868,26,26,0,0,0,0,0,0,26,26,0.0665,26,26
1976.1667,1976,8,8792,8887,28,28,0,0,0,0,0,0,28,28,0.0670,28,28
1976.2500,1976,12,8824,8915,29,29,0,0,0,0,0,0,29,29,0.0670,29,29
1976.3333,1976,16,8840,8952,30,29,0,0,0,0,0,0,30,29,0.0670,30,29
1976.4167,1976,20,8866,8985,31,29,0,0,0,0,0,0,31,29,0.0670,31,29
1976.5000,1976,24,8893,9016,32,29,0,0,0,0,0,0,32,29,0.0670,32,29
1976.5833,1976,28,8913,9039,32,31,0,0,0,0,0,0,32,31,0.0671,32,31
1976.6667,1976,32,8936,9073,32,34,0,0,0,0,0,0,32,34,0.0670,32,34
1976.7500,1976,36,8968,9092,33,35,0,0,0,0,0,0,33,35,0.0670,33,35
1976.8333,1976,40,8987,9107,33,35,0,0,0,0,0,0,33,35,0.0669,33,35
1976.9167,1976,44,9010,9127,38,37,0,0,0,0,0,0,38,37,0.0668,38,37
1977.0000,1977,0,9026,9141,39,43,0,0,0,0,0,0,39,43,0.0667,39,43
1977.0833,1977,4,9051,9162,50,55,0,0,0,0,0,0,50,55,0.0667,50,55
1977.1667,1977,8,9070,9192,53,57,0,0,0,0,0,0,53,57,0.0665,53,58
1977.2500,1977,12,9096,9227,55,58,0,0,0,0,0,0,55,58,0.0664,55,59
1977.3333,1977,16,9105,9244,58,60,0,0,0,0,0,0,58,60,0.0662,58,61
1977.4167,1977,20,9134,9260,62,62,0,0,0,0,0,0,62,62,0.0662,62,63
1977.5000,1977,24,9160,9278,65,66,0,0,0,0,0,0,65,66,0.0663,65,67
1977.5833,1977,28,9187,9294,69,74,0,0,0,0,0,0,69,74,0.0662,70,75
1977.6667,1977,32,9213,9307,70,77,0,0,0,0,0,0,70,77,0.0664,71,78
1977.7500,1977,36,9232,9331,74,81,0,0,0,0,0,0,74,81,0.0666,75,82
1977.8333,1977,40,9259,9351,77,86,0,0,0,0,0,0,77,86,0.0666,78,87
1977.9167,1977,44,9282,9369,78,87,0,0,0,0,0,0,78,87,0.0668,79,88
