Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2166,0,1105,0,1061,0,0,0,0,0,0,0,0,0,0.0570,0,0,0,23,0.4681,0.3657,0.1662,0.0000,0.0000,0.0000,0,0,0,0,0,0,205,171,208,203,150,87,81,185,169,201,203,144,81,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2278,0,1155,0,1123,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,65,0.4715,0.3635,0.1651,0.0000,0.0000,0.0000,0,0,0,0,0,0,239,174,215,203,154,85,85,219,192,197,199,144,95,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2393,0,1205,0,1188,0,0,0,0,0,0,0,0,0,0.0656,0,0,0,105,0.4710,0.3640,0.1651,0.0000,0.0000,0.0000,0,0,0,0,0,0,272,178,212,214,160,85,84,259,191,204,200,158,99,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2521,0,1269,0,1252,0,0,0,0,0,0,0,0,0,0.0678,0,0,0,133,0.4708,0.3657,0.1634,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,190,212,219,163,94,80,305,185,210,206,162,96,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2659,0,1335,0,1324,0,0,0,0,0,0,0,0,0,0.0644,0,0,0,175,0.4656,0.3659,0.1685,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,240,209,225,168,95,80,322,224,214,216,158,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2800,0,1412,0,1388,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,207,0.4671,0.3668,0.1661,0.0000,0.0000,0.0000,0,0,0,0,0,0,337,265,225,222,181,99,83,317,259,228,224,163,104,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2952,0,1488,0,1464,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,244,0.4671,0.3659,0.1670,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,310,229,225,183,103,89,340,291,240,239,163,109,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3086,0,1542,0,1544,0,0,0,0,0,0,0,0,0,0.0642,0,0,0,272,0.4676,0.3649,0.1675,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,343,232,246,177,114,87,353,328,240,250,176,108,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3181,0,1585,0,1596,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,318,0.4656,0.3688,0.1657,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,390,240,254,178,120,83,337,386,246,247,184,114,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3316,0,1646,0,1670,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,351,0.4638,0.3697,0.1665,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,395,288,267,175,125,84,344,393,278,265,186,116,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
