Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5374,5478,6,4,0,0,0,0,0,0,6,4,0.0666,6,4
1975.1667,1975,8,5392,5507,6,4,0,0,0,0,0,0,6,4,0.0664,6,4
1975.2500,1975,12,5401,5516,8,6,0,0,0,0,0,0,8,6,0.0663,8,6
1975.3333,1975,16,5417,5526,8,8,0,0,0,0,0,0,8,8,0.0663,8,8
1975.4167,1975,20,5426,5531,10,10,0,0,0,0,0,0,10,10,0.0665,10,10
1975.5000,1975,24,5433,5537,13,11,0,0,0,0,0,0,13,11,0.0664,13,11
1975.5833,1975,28,5443,5559,14,13,0,0,0,0,0,0,14,13,0.0661,14,13
1975.6667,1975,32,5471,5577,16,15,0,0,0,0,0,0,16,15,0.0663,16,15
1975.7500,1975,36,5467,5591,17,18,0,0,0,0,0,0,17,18,0.0666,17,18
1975.8333,1975,40,5490,5608,18,21,0,0,0,0,0,0,18,21,0.0663,18,21
1975.9167,1975,44,5522,5637,19,21,0,0,0,0,0,0,19,21,0.0663,19,21
1976.0000,1976,0,5529,5647,18,22,0,0,0,0,0,0,18,22,0.0664,19,22
1976.0833,1976,4,5537,5664,21,32,0,0,0,0,0,0,21,32,0.0668,23,32
1976.1667,1976,8,5538,5695,23,34,0,0,0,0,0,0,23,34,0.0672,25,34
1976.2500,1976,12,5544,5714,28,41,0,0,0,0,0,0,28,41,0.0673,30,41
1976.3333,1976,16,5559,5732,31,48,0,0,0,0,0,0,31,48,0.0676,33,48
1976.4167,1976,20,5582,5750,32,54,0,0,0,0,0,0,32,54,0.0677,34,54
1976.5000,1976,24,5579,5760,34,58,0,0,0,0,0,0,34,58,0.0676,36,58
1976.5833,1976,28,5584,5770,38,64,0,0,0,0,0,0,38,64,0.0677,40,63
1976.6667,1976,32,5612,5797,41,73,0,0,0,0,0,0,41,73,0.0677,43,72
1976.7500,1976,36,5615,5806,45,79,0,0,0,0,0,0,45,79,0.0677,47,78
1976.8333,1976,40,5622,5815,48,87,0,0,0,0,0,0,48,87,0.0674,50,86
1976.9167,1976,44,5647,5828,52,90,0,0,0,0,0,0,52,90,0.0671,55,90
1977.0000,1977,0,5650,5839,54,95,0,0,0,0,0,0,54,95,0.0674,57,95
1977.0833,1977,4,5666,5870,60,110,0,0,0,0,0,0,60,110,0.0672,63,110
1977.1667,1977,8,5693,5913,61,115,0,0,0,0,0,0,61,115,0.0667,64,115
1977.2500,1977,12,5707,5919,69,121,0,0,0,0,0,0,69,121,0.0666,73,122
1977.3333,1977,16,5726,5938,72,133,0,0,0,0,0,0,72,133,0.0667,77,134
1977.4167,1977,20,5760,5964,78,142,0,0,0,0,0,0,78,142,0.0661,83,144
