Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8854,8556,1,2,0,0,0,0,0,0,1,2,0.0683,1,2
1975.1667,1975,8,8886,8568,1,2,0,0,0,0,0,0,1,2,0.0685,1,2
1975.2500,1975,12,8894,8586,1,2,0,0,0,0,0,0,1,2,0.0684,1,2
1975.3333,1975,16,8915,8598,1,2,0,0,0,0,0,0,1,2,0.0686,1,2
1975.4167,1975,20,8948,8619,1,2,0,0,0,0,0,0,1,2,0.0687,1,2
1975.5000,1975,24,8962,8646,1,2,0,0,0,0,0,0,1,2,0.0690,1,2
1975.5833,1975,28,8978,8676,1,2,0,0,0,0,0,0,1,2,0.0691,1,2
1975.6667,1975,32,8999,8701,1,2,0,0,0,0,0,0,1,2,0.0690,1,2
1975.7500,1975,36,9021,8728,1,2,0,0,0,0,0,0,1,2,0.0688,1,2
1975.8333,1975,40,9048,8753,1,2,0,0,0,0,0,0,1,2,0.0690,1,2
1975.9167,1975,44,9074,8791,1,2,0,0,0,0,0,0,1,2,0.0690,1,2
1976.0000,1976,0,9093,8820,1,2,0,0,0,0,0,0,1,2,0.0687,1,2
1976.0833,1976,4,9114,8836,3,4,0,0,0,0,0,0,3,4,0.0690,3,4
1976.1667,1976,8,9137,8858,3,4,0,0,0,0,0,0,3,4,0.0691,3,4
1976.2500,1976,12,9154,8891,3,4,0,0,0,0,0,0,3,4,0.0689,3,4
1976.3333,1976,16,9159,8922,3,4,0,0,0,0,0,0,3,4,0.0689,3,4
1976.4167,1976,20,9177,8933,3,4,0,0,0,0,0,0,3,4,0.0689,3,4
1976.5000,1976,24,9209,8957,3,4,0,0,0,0,0,0,3,4,0.0688,3,4
1976.5833,1976,28,9230,8982,3,4,0,0,0,0,0,0,3,4,0.0686,3,4
1976.6667,1976,32,9247,8993,3,4,0,0,0,0,0,0,3,4,0.0685,3,4
1976.7500,1976,36,9272,9009,3,4,0,0,0,0,0,0,3,4,0.0686,3,4
1976.8333,1976,40,9294,9035,3,4,0,0,0,0,0,0,3,4,0.0685,3,4
1976.9167,1976,44,9322,9058,3,4,0,0,0,0,0,0,3,4,0.0683,3,4
1977.0000,1977,0,9342,9083,3,4,0,0,0,0,0,0,3,4,0.0683,3,4
1977.0833,1977,4,9363,9111,5,7,0,0,0,0,0,0,5,7,0.0682,5,7
1977.1667,1977,8,9393,9136,5,7,0,0,0,0,0,0,5,7,0.0682,5,7
1977.2500,1977,12,9421,9164,6,7,0,0,0,0,0,0,6,7,0.0683,6,7
1977.3333,1977,16,9439,9188,6,7,0,0,0,0,0,0,6,7,0.0683,6,7
1977.4167,1977,20,9467,9217,6,7,0,0,0,0,0,0,6,7,0.0684,6,7
1977.5000,1977,24,9493,9230,6,7,0,0,0,0,0,0,6,7,0.0684,6,7
1977.5833,1977,28,9523,9263,6,7,0,0,0,0,0,0,6,7,0.0680,6,7
1977.6667,1977,32,9538,9294,6,7,0,0,0,0,0,0,6,7,0.0679,6,7
1977.7500,1977,36,9555,9333,6,8,0,0,0,0,0,0,6,8,0.0681,6,8
1977.8333,1977,40,9579,9350,6,8,0,0,0,0,0,0,6,8,0.0681,6,8
1977.9167,1977,44,9616,9368,6,8,0,0,0,0,0,0,6,8,0.0682,6,8
1978.0000,1978,0,9646,9379,6,8,0,0,0,0,0,0,6,8,0.0687,6,8
1978.0833,1978,4,9671,9400,9,11,0,0,0,0,0,0,9,11,0.0689,9,11
1978.1667,1978,8,9693,9422,11,14,0,0,0,0,0,0,11,14,0.0687,11,14
1978.2500,1978,12,9715,9436,11,15,0,0,0,0,0,0,11,15,0.0686,11,15
1978.3333,1978,16,9736,9465,11,17,0,0,0,0,0,0,11,17,0.0686,11,17
1978.4167,1978,20,9747,9499,14,21,0,0,0,0,0,0,14,21,0.0687,14,21
1978.5000,1978,24,9771,9521,15,22,0,0,0,0,0,0,15,22,0.0686,15,22
