Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2159,0,1098,0,1061,0,0,0,0,0,0,0,0,0,0.0574,0,0,0,24,0.4275,0.3738,0.1987,0.0000,0.0000,0.0000,0,0,0,0,0,0,202,168,203,208,144,93,80,196,174,184,193,146,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2294,0,1167,0,1127,0,0,0,0,0,0,0,0,0,0.0600,0,0,0,58,0.4250,0.3762,0.1988,0.0000,0.0000,0.0000,0,0,0,0,0,0,249,171,215,206,147,97,82,237,177,193,192,154,79,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2421,0,1236,0,1185,0,0,0,0,0,0,0,0,0,0.0574,0,0,0,91,0.4283,0.3779,0.1937,0.0000,0.0000,0.0000,0,0,0,0,0,0,291,179,229,204,149,99,85,265,183,202,197,154,84,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2569,0,1324,0,1245,0,0,0,0,0,0,0,0,0,0.0589,0,0,0,136,0.4220,0.3780,0.2001,0.0000,0.0000,0.0000,0,0,0,0,0,0,356,187,229,195,163,107,87,310,179,217,200,148,98,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2703,0,1384,0,1319,0,0,0,0,0,0,0,0,0,0.0650,0,0,0,177,0.4221,0.3766,0.2013,0.0000,0.0000,0.0000,0,0,0,0,0,0,362,235,223,206,164,108,86,324,227,210,216,142,108,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2842,0,1457,0,1385,0,0,0,0,0,0,0,0,0,0.0659,0,0,0,214,0.4212,0.3747,0.2041,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,280,233,212,165,115,86,323,273,214,229,135,114,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2960,0,1520,0,1440,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,252,0.4257,0.3736,0.2007,0.0000,0.0000,0.0000,0,0,0,0,0,0,361,327,230,235,164,119,84,324,301,224,235,142,114,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3083,0,1587,0,1496,0,0,0,0,0,0,0,0,0,0.0687,0,0,0,294,0.4239,0.3779,0.1982,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,384,236,248,169,122,88,322,336,247,230,152,114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3212,0,1650,0,1562,0,0,0,0,0,0,0,0,0,0.0685,0,0,0,332,0.4222,0.3798,0.1980,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,426,243,259,171,118,90,313,387,242,247,156,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3353,0,1718,0,1635,0,0,0,0,0,0,0,0,0,0.0681,0,0,0,376,0.4211,0.3794,0.1995,0.0000,0.0000,0.0000,0,0,0,0,0,0,348,437,282,274,175,113,89,320,395,277,255,171,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
