Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8971,9066,1,0,0,0,0,0,0,0,1,0,0.0641,1,0
1975.1667,1975,8,8996,9098,1,0,0,0,0,0,0,0,1,0,0.0641,1,0
1975.2500,1975,12,9022,9108,1,0,0,0,0,0,0,0,1,0,0.0641,1,0
1975.3333,1975,16,9056,9139,1,0,0,0,0,0,0,0,1,0,0.0643,1,0
1975.4167,1975,20,9084,9157,1,0,0,0,0,0,0,0,1,0,0.0643,1,0
1975.5000,1975,24,9113,9183,1,0,0,0,0,0,0,0,1,0,0.0645,1,0
1975.5833,1975,28,9128,9214,1,0,0,0,0,0,0,0,1,0,0.0649,1,0
1975.6667,1975,32,9152,9235,1,0,0,0,0,0,0,0,1,0,0.0649,1,0
1975.7500,1975,36,9164,9256,1,0,0,0,0,0,0,0,1,0,0.0648,1,0
1975.8333,1975,40,9185,9274,1,0,0,0,0,0,0,0,1,0,0.0648,1,0
1975.9167,1975,44,9200,9298,1,0,0,0,0,0,0,0,1,0,0.0648,1,0
1976.0000,1976,0,9223,9326,1,0,0,0,0,0,0,0,1,0,0.0647,1,0
1976.0833,1976,4,9244,9354,1,1,0,0,0,0,0,0,1,1,0.0645,1,1
1976.1667,1976,8,9264,9382,1,1,0,0,0,0,0,0,1,1,0.0643,1,1
1976.2500,1976,12,9285,9407,1,1,0,0,0,0,0,0,1,1,0.0645,1,1
1976.3333,1976,16,9301,9426,1,1,0,0,0,0,0,0,1,1,0.0647,1,1
1976.4167,1976,20,9327,9448,1,1,0,0,0,0,0,0,1,1,0.0649,1,1
1976.5000,1976,24,9352,9475,1,1,0,0,0,0,0,0,1,1,0.0647,1,1
1976.5833,1976,28,9377,9490,1,1,0,0,0,0,0,0,1,1,0.0649,1,1
1976.6667,1976,32,9410,9513,1,1,0,0,0,0,0,0,1,1,0.0651,1,1
1976.7500,1976,36,9443,9545,1,1,0,0,0,0,0,0,1,1,0.0652,1,1
1976.8333,1976,40,9468,9568,1,1,0,0,0,0,0,0,1,1,0.0651,1,1
1976.9167,1976,44,9492,9596,1,1,0,0,0,0,0,0,1,1,0.0651,1,1
1977.0000,1977,0,9519,9628,1,1,0,0,0,0,0,0,1,1,0.0649,1,1
1977.0833,1977,4,9541,9655,2,2,0,0,0,0,0,0,2,2,0.0647,2,2
1977.1667,1977,8,9577,9683,2,2,0,0,0,0,0,0,2,2,0.0646,2,2
1977.2500,1977,12,9603,9709,2,2,0,0,0,0,0,0,2,2,0.0646,2,2
1977.3333,1977,16,9617,9733,2,2,0,0,0,0,0,0,2,2,0.0645,2,2
