Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8731,8881,3,8,0,0,0,0,0,0,3,8,0.0691,3,8
1975.1667,1975,8,8755,8900,3,8,0,0,0,0,0,0,3,8,0.0692,3,8
1975.2500,1975,12,8786,8919,3,8,0,0,0,0,0,0,3,8,0.0698,3,8
1975.3333,1975,16,8802,8938,3,9,0,0,0,0,0,0,3,9,0.0696,3,9
1975.4167,1975,20,8841,8967,3,9,0,0,0,0,0,0,3,9,0.0694,3,9
1975.5000,1975,24,8862,8973,3,9,0,0,0,0,0,0,3,9,0.0696,3,9
1975.5833,1975,28,8891,8992,3,9,0,0,0,0,0,0,3,9,0.0697,3,9
1975.6667,1975,32,8918,9010,3,9,0,0,0,0,0,0,3,9,0.0697,3,9
1975.7500,1975,36,8943,9044,5,9,0,0,0,0,0,0,5,9,0.0700,5,9
1975.8333,1975,40,8974,9069,5,10,0,0,0,0,0,0,5,10,0.0700,5,10
1975.9167,1975,44,9009,9091,5,13,0,0,0,0,0,0,5,13,0.0698,5,14
1976.0000,1976,0,9031,9108,5,14,0,0,0,0,0,0,5,14,0.0700,5,15
1976.0833,1976,4,9052,9126,8,17,0,0,0,0,0,0,8,17,0.0702,8,18
1976.1667,1976,8,9082,9146,8,17,0,0,0,0,0,0,8,17,0.0700,8,18
1976.2500,1976,12,9097,9178,8,17,0,0,0,0,0,0,8,17,0.0700,8,18
1976.3333,1976,16,9116,9197,8,17,0,0,0,0,0,0,8,17,0.0699,8,18
1976.4167,1976,20,9144,9220,8,17,0,0,0,0,0,0,8,17,0.0697,8,18
1976.5000,1976,24,9171,9244,8,17,0,0,0,0,0,0,8,17,0.0699,8,18
1976.5833,1976,28,9194,9266,8,17,0,0,0,0,0,0,8,17,0.0699,8,18
1976.6667,1976,32,9226,9279,9,17,0,0,0,0,0,0,9,17,0.0701,9,18
1976.7500,1976,36,9255,9302,10,19,0,0,0,0,0,0,10,19,0.0704,10,20
1976.8333,1976,40,9290,9316,10,20,0,0,0,0,0,0,10,20,0.0704,10,21
1976.9167,1976,44,9313,9340,11,23,0,0,0,0,0,0,11,23,0.0703,11,24
1977.0000,1977,0,9352,9362,12,23,0,0,0,0,0,0,12,23,0.0703,12,24
1977.0833,1977,4,9380,9373,17,29,0,0,0,0,0,0,17,29,0.0705,17,30
1977.1667,1977,8,9404,9394,19,32,0,0,0,0,0,0,19,32,0.0705,19,33
1977.2500,1977,12,9417,9417,19,33,0,0,0,0,0,0,19,33,0.0706,19,34
1977.3333,1977,16,9439,9437,21,35,0,0,0,0,0,0,21,35,0.0708,21,36
1977.4167,1977,20,9451,9468,23,37,0,0,0,0,0,0,23,37,0.0708,24,38
1977.5000,1977,24,9470,9489,24,45,0,0,0,0,0,0,24,45,0.0705,25,46
1977.5833,1977,28,9496,9512,25,51,0,0,0,0,0,0,25,51,0.0709,26,52
