Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2143,0,1087,0,1056,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,30,0.5268,0.3318,0.1414,0.0000,0.0000,0.0000,0,0,0,0,0,0,195,178,200,204,140,93,77,183,180,182,207,143,84,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2281,0,1160,0,1121,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,59,0.5199,0.3345,0.1456,0.0000,0.0000,0.0000,0,0,0,0,0,0,242,190,196,213,142,98,79,222,184,180,221,139,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2448,0,1256,0,1192,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,95,0.5192,0.3362,0.1446,0.0000,0.0000,0.0000,0,0,0,0,0,0,305,204,205,218,145,102,77,272,185,183,233,136,99,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2571,0,1315,0,1256,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,124,0.5185,0.3372,0.1443,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,193,213,227,153,96,84,309,187,192,236,133,111,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2675,0,1378,0,1297,0,0,0,0,0,0,0,0,0,0.0646,0,0,0,177,0.5178,0.3376,0.1447,0.0000,0.0000,0.0000,0,0,0,0,0,0,372,228,210,234,156,103,75,296,223,206,228,150,106,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2784,0,1422,0,1362,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,215,0.5194,0.3341,0.1466,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,275,219,242,157,109,73,300,253,226,226,159,105,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2904,0,1488,0,1416,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,252,0.5176,0.3337,0.1488,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,344,241,242,155,118,76,287,304,235,232,162,103,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3023,0,1552,0,1471,0,0,0,0,0,0,0,0,0,0.0651,0,0,0,297,0.5230,0.3301,0.1469,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,366,260,245,155,119,80,285,341,247,238,160,115,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3136,0,1608,0,1528,0,0,0,0,0,0,0,0,0,0.0690,0,0,0,333,0.5230,0.3310,0.1460,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,431,257,249,168,112,84,302,358,249,249,166,118,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3252,0,1669,0,1583,0,0,0,0,0,0,0,0,0,0.0677,0,0,0,371,0.5252,0.3296,0.1451,0.0000,0.0000,0.0000,0,0,0,0,0,0,317,426,294,256,175,110,91,302,364,283,253,179,116,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3382,0,1736,0,1646,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,411,0.5287,0.3267,0.1446,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,416,341,270,179,108,96,304,367,317,257,186,123,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3491,0,1780,0,1711,0,0,0,0,0,0,0,0,0,0.0680,0,0,0,451,0.5282,0.3280,0.1438,0.0000,0.0000,0.0000,0,0,0,0,0,0,302,390,415,275,187,108,103,314,350,371,257,196,120,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3607,0,1834,0,1773,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,497,0.5245,0.3302,0.1453,0.0000,0.0000,0.0000,0,0,0,0,0,0,307,390,439,291,189,112,106,314,351,402,270,205,118,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3714,0,1884,0,1830,0,0,0,0,0,0,0,0,0,0.0626,0,0,0,558,0.5242,0.3325,0.1432,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,372,482,303,200,116,98,320,366,424,279,206,117,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3784,0,1909,0,1875,0,0,0,0,0,0,0,0,0,0.0613,0,0,0,605,0.5256,0.3309,0.1435,0.0000,0.0000,0.0000,0,0,0,0,0,0,274,394,498,313,203,123,104,309,369,454,295,202,127,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3829,0,1927,0,1902,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,653,0.5262,0.3312,0.1426,0.0000,0.0000,0.0000,0,0,0,0,0,0,251,380,544,306,219,122,105,278,370,488,308,207,133,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,3894,0,1954,0,1940,0,0,0,0,0,0,0,0,0,0.0629,0,0,0,699,0.5270,0.3303,0.1428,0.0000,0.0000,0.0000,0,0,0,0,0,0,229,370,558,353,217,122,105,253,380,494,342,213,140,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,3972,0,2006,0,1966,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,749,0.5277,0.3298,0.1425,0.0000,0.0000,0.0000,0,0,0,0,0,0,219,378,544,407,221,123,114,227,385,492,386,216,134,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4052,0,2039,0,2013,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,812,0.5284,0.3295,0.1422,0.0000,0.0000,0.0000,0,0,0,0,0,0,238,357,499,480,222,137,106,231,377,478,432,227,140,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4158,0,2095,0,2063,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,868,0.5226,0.3338,0.1436,0.0000,0.0000,0.0000,0,0,0,0,0,0,279,308,523,509,227,144,105,258,350,478,466,228,156,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4264,0,2142,0,2122,0,0,0,0,0,0,0,0,0,0.0644,0,0,0,915,0.5242,0.3335,0.1424,0.0000,0.0000,0.0000,0,0,0,0,0,0,297,300,495,554,237,150,109,283,325,498,489,232,164,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4358,0,2189,0,2169,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,972,0.5241,0.3334,0.1425,0.0000,0.0000,0.0000,0,0,0,0,0,0,296,292,507,581,241,158,114,307,300,503,522,231,174,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
