Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,9047,8762,2,0,0,0,0,0,0,0,2,0,0.0684,2,0
1975.1667,1975,8,9076,8785,2,0,0,0,0,0,0,0,2,0,0.0685,2,0
1975.2500,1975,12,9100,8810,2,0,0,0,0,0,0,0,2,0,0.0685,2,0
1975.3333,1975,16,9127,8828,2,0,0,0,0,0,0,0,2,0,0.0684,2,0
1975.4167,1975,20,9153,8855,2,1,0,0,0,0,0,0,2,1,0.0683,2,1
1975.5000,1975,24,9179,8889,2,1,0,0,0,0,0,0,2,1,0.0686,2,1
1975.5833,1975,28,9212,8906,2,1,0,0,0,0,0,0,2,1,0.0684,2,1
1975.6667,1975,32,9234,8932,3,1,0,0,0,0,0,0,3,1,0.0684,3,1
1975.7500,1975,36,9237,8961,3,2,0,0,0,0,0,0,3,2,0.0685,3,2
1975.8333,1975,40,9259,8983,3,2,0,0,0,0,0,0,3,2,0.0688,3,2
1975.9167,1975,44,9278,9018,3,2,0,0,0,0,0,0,3,2,0.0685,3,2
1976.0000,1976,0,9294,9039,3,2,0,0,0,0,0,0,3,2,0.0682,3,2
1976.0833,1976,4,9319,9062,5,3,0,0,0,0,0,0,5,3,0.0682,5,3
1976.1667,1976,8,9343,9086,5,3,0,0,0,0,0,0,5,3,0.0682,5,3
1976.2500,1976,12,9362,9105,5,3,0,0,0,0,0,0,5,3,0.0679,5,3
1976.3333,1976,16,9386,9133,5,3,0,0,0,0,0,0,5,3,0.0682,5,3
1976.4167,1976,20,9413,9149,6,3,0,0,0,0,0,0,6,3,0.0682,6,3
1976.5000,1976,24,9434,9166,6,3,0,0,0,0,0,0,6,3,0.0683,6,3
1976.5833,1976,28,9459,9185,6,4,0,0,0,0,0,0,6,4,0.0681,6,4
1976.6667,1976,32,9481,9218,6,4,0,0,0,0,0,0,6,4,0.0680,6,4
1976.7500,1976,36,9510,9224,6,4,0,0,0,0,0,0,6,4,0.0678,6,4
1976.8333,1976,40,9533,9245,7,5,0,0,0,0,0,0,7,5,0.0677,7,5
1976.9167,1976,44,9554,9266,7,6,0,0,0,0,0,0,7,6,0.0676,7,6
1977.0000,1977,0,9574,9290,7,6,0,0,0,0,0,0,7,6,0.0676,7,6
1977.0833,1977,4,9591,9297,6,6,0,0,0,0,0,0,6,6,0.0674,7,6
1977.1667,1977,8,9619,9317,6,6,0,0,0,0,0,0,6,6,0.0672,7,6
1977.2500,1977,12,9635,9342,6,6,0,0,0,0,0,0,6,6,0.0673,7,6
1977.3333,1977,16,9660,9372,8,7,0,0,0,0,0,0,8,7,0.0672,9,7
1977.4167,1977,20,9681,9397,8,7,0,0,0,0,0,0,8,7,0.0671,9,7
1977.5000,1977,24,9704,9428,8,7,0,0,0,0,0,0,8,7,0.0672,9,7
1977.5833,1977,28,9733,9458,8,7,0,0,0,0,0,0,8,7,0.0672,9,7
1977.6667,1977,32,9747,9476,7,7,0,0,0,0,0,0,7,7,0.0673,9,7
1977.7500,1977,36,9779,9512,7,7,0,0,0,0,0,0,7,7,0.0670,9,7
1977.8333,1977,40,9795,9537,7,7,0,0,0,0,0,0,7,7,0.0671,9,7
1977.9167,1977,44,9821,9563,7,7,0,0,0,0,0,0,7,7,0.0670,9,7
1978.0000,1978,0,9852,9604,8,8,0,0,0,0,0,0,8,8,0.0670,10,8
1978.0833,1978,4,9866,9621,9,8,0,0,0,0,0,0,9,8,0.0665,11,8
1978.1667,1978,8,9897,9639,10,10,0,0,0,0,0,0,10,10,0.0667,12,10
1978.2500,1978,12,9931,9667,11,11,0,0,0,0,0,0,11,11,0.0668,13,11
1978.3333,1978,16,9967,9694,11,11,0,0,0,0,0,0,11,11,0.0669,13,11
1978.4167,1978,20,9991,9714,11,12,0,0,0,0,0,0,11,12,0.0669,13,12
1978.5000,1978,24,10011,9738,11,13,0,0,0,0,0,0,11,13,0.0667,13,13
1978.5833,1978,28,10037,9769,11,13,0,0,0,0,0,0,11,13,0.0663,13,13
1978.6667,1978,32,10071,9796,11,13,0,0,0,0,0,0,11,13,0.0663,13,13
1978.7500,1978,36,10096,9815,11,13,0,0,0,0,0,0,11,13,0.0664,13,13
1978.8333,1978,40,10119,9846,11,13,0,0,0,0,0,0,11,13,0.0665,13,13
1978.9167,1978,44,10139,9868,11,13,0,0,0,0,0,0,11,13,0.0662,13,13
1979.0000,1979,0,10159,9891,11,13,0,0,0,0,0,0,11,13,0.0660,13,13
1979.0833,1979,4,10178,9928,11,13,0,0,0,0,0,0,11,13,0.0658,13,13
