Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2140,0,1087,0,1053,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,35,0.5206,0.3547,0.1248,0.0000,0.0000,0.0000,0,0,0,0,0,0,199,157,202,222,142,91,74,188,168,201,201,136,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2252,0,1139,0,1113,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,66,0.5218,0.3530,0.1252,0.0000,0.0000,0.0000,0,0,0,0,0,0,226,160,214,223,144,92,80,218,173,208,213,140,74,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2374,0,1195,0,1179,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,96,0.5249,0.3521,0.1230,0.0000,0.0000,0.0000,0,0,0,0,0,0,260,176,209,224,154,92,80,260,178,208,218,141,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2489,0,1244,0,1245,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,137,0.5239,0.3536,0.1225,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,187,212,218,158,107,77,305,179,220,219,151,89,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2629,0,1319,0,1310,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,174,0.5234,0.3518,0.1248,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,234,216,224,157,110,75,315,222,223,213,155,101,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2755,0,1391,0,1364,0,0,0,0,0,0,0,0,0,0.0697,0,0,0,204,0.5194,0.3539,0.1267,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,257,227,228,161,114,82,313,257,222,230,159,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2885,0,1449,0,1436,0,0,0,0,0,0,0,0,0,0.0725,0,0,0,241,0.5231,0.3536,0.1234,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,290,238,230,160,117,87,320,289,234,242,159,110,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3016,0,1514,0,1502,0,0,0,0,0,0,0,0,0,0.0687,0,0,0,290,0.5225,0.3534,0.1240,0.0000,0.0000,0.0000,0,0,0,0,0,0,351,313,231,254,162,119,84,322,338,237,250,157,115,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3140,0,1567,0,1573,0,0,0,0,0,0,0,0,0,0.0683,0,0,0,319,0.5197,0.3576,0.1226,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,367,231,272,167,121,86,325,377,243,259,167,118,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3244,0,1612,0,1632,0,0,0,0,0,0,0,0,0,0.0670,0,0,0,365,0.5197,0.3557,0.1245,0.0000,0.0000,0.0000,0,0,0,0,0,0,308,373,278,275,171,120,87,333,379,278,267,172,120,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
