Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2183,0,1103,0,1080,0,0,0,0,0,0,0,0,0,0.0490,0,0,0,26,0.4599,0.4205,0.1196,0.0000,0.0000,0.0000,0,0,0,0,0,0,216,172,192,216,137,89,81,217,162,198,205,134,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2327,0,1170,0,1157,0,0,0,0,0,0,0,0,0,0.0487,0,0,0,51,0.4607,0.4207,0.1186,0.0000,0.0000,0.0000,0,0,0,0,0,0,260,181,184,227,134,98,86,262,168,194,230,135,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2463,0,1252,0,1211,0,0,0,0,0,0,0,0,0,0.0503,0,0,0,94,0.4564,0.4263,0.1173,0.0000,0.0000,0.0000,0,0,0,0,0,0,326,173,202,227,131,101,92,295,170,209,231,140,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2582,0,1306,0,1276,0,0,0,0,0,0,0,0,0,0.0521,0,0,0,129,0.4589,0.4229,0.1181,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,190,213,225,139,103,92,334,181,208,233,150,87,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2722,0,1382,0,1340,0,0,0,0,0,0,0,0,0,0.0521,0,0,0,165,0.4596,0.4221,0.1183,0.0000,0.0000,0.0000,0,0,0,0,0,0,356,244,212,234,149,98,89,317,246,210,234,153,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2855,0,1449,0,1406,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,202,0.4592,0.4238,0.1170,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,286,220,236,157,98,86,310,296,212,237,158,103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2989,0,1505,0,1484,0,0,0,0,0,0,0,0,0,0.0565,0,0,0,242,0.4600,0.4229,0.1171,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,351,223,244,163,94,90,328,330,227,233,166,111,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3103,0,1573,0,1530,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,282,0.4615,0.4222,0.1163,0.0000,0.0000,0.0000,0,0,0,0,0,0,353,385,231,241,172,99,92,314,362,234,241,169,116,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3235,0,1642,0,1593,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,320,0.4615,0.4235,0.1150,0.0000,0.0000,0.0000,0,0,0,0,0,0,343,429,253,243,182,105,87,317,396,240,258,170,117,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3343,0,1690,0,1653,0,0,0,0,0,0,0,0,0,0.0615,0,0,0,373,0.4610,0.4239,0.1152,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,431,291,261,186,107,85,322,379,291,268,180,119,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
