Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2181,0,1112,0,1069,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,18,0.4686,0.4250,0.1064,0.0000,0.0000,0.0000,0,0,0,0,0,0,213,174,201,214,149,77,84,186,175,197,213,135,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2343,0,1206,0,1137,0,0,0,0,0,0,0,0,0,0.0580,0,0,0,49,0.4699,0.4221,0.1080,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,172,207,215,164,81,82,230,180,204,213,142,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2472,0,1285,0,1187,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,87,0.4717,0.4215,0.1068,0.0000,0.0000,0.0000,0,0,0,0,0,0,344,187,201,224,163,83,83,262,177,206,221,141,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2625,0,1366,0,1259,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,125,0.4731,0.4175,0.1093,0.0000,0.0000,0.0000,0,0,0,0,0,0,402,194,208,226,169,90,77,309,180,208,226,155,96,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2746,0,1430,0,1316,0,0,0,0,0,0,0,0,0,0.0601,0,0,0,162,0.4767,0.4166,0.1067,0.0000,0.0000,0.0000,0,0,0,0,0,0,398,247,209,239,168,100,69,302,229,213,232,150,104,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2907,0,1505,0,1402,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,195,0.4802,0.4111,0.1087,0.0000,0.0000,0.0000,0,0,0,0,0,0,381,313,223,240,169,106,73,322,259,233,228,163,111,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,3060,0,1575,0,1485,0,0,0,0,0,0,0,0,0,0.0641,0,0,0,224,0.4781,0.4114,0.1105,0.0000,0.0000,0.0000,0,0,0,0,0,0,368,375,227,240,177,116,72,348,289,242,226,176,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3174,0,1647,0,1527,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,258,0.4770,0.4121,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,436,235,244,183,121,79,326,339,236,242,184,104,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3287,0,1702,0,1585,0,0,0,0,0,0,0,0,0,0.0652,0,0,0,310,0.4752,0.4144,0.1104,0.0000,0.0000,0.0000,0,0,0,0,0,0,347,473,243,254,188,122,75,332,370,241,252,180,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3403,0,1762,0,1641,0,0,0,0,0,0,0,0,0,0.0647,0,0,0,349,0.4763,0.4138,0.1099,0.0000,0.0000,0.0000,0,0,0,0,0,0,341,469,307,259,185,123,78,303,393,281,265,186,115,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3520,0,1827,0,1693,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,391,0.4733,0.4156,0.1111,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,448,373,268,194,130,78,285,406,323,270,195,113,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3632,0,1881,0,1751,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,439,0.4725,0.4185,0.1090,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,433,431,271,193,139,78,294,404,362,271,191,124,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3735,0,1919,0,1816,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,486,0.4712,0.4217,0.1071,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,420,487,276,202,138,83,304,393,394,288,194,128,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1913,0.000000,0.000000,0,0,0,0,0.000000,0,3861,0,1980,0,1881,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,540,0.4724,0.4219,0.1057,0.0000,0.0000,0.0000,0,0,0,0,0,0,318,417,532,283,200,143,87,323,390,428,292,194,136,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1914,0.000000,0.000000,0,0,0,0,0.000000,0,3905,0,1998,0,1907,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,594,0.4735,0.4205,0.1060,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,411,577,289,212,138,91,300,362,492,300,200,129,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1915,0.000000,0.000000,0,0,0,0,0.000000,0,3970,0,2044,0,1926,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,650,0.4725,0.4202,0.1073,0.0000,0.0000,0.0000,0,0,0,0,0,0,274,404,615,302,213,142,94,269,349,542,308,197,135,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1916,0.000000,0.000000,0,0,0,0,0.000000,0,4050,0,2079,0,1971,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,695,0.4733,0.4185,0.1081,0.0000,0.0000,0.0000,0,0,0,0,0,0,272,385,605,359,205,152,101,246,370,525,355,196,145,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1917,0.000000,0.000000,0,0,0,0,0.000000,0,4146,0,2122,0,2024,0,0,0,0,0,0,0,0,0,0.0636,0,0,0,747,0.4754,0.4158,0.1088,0.0000,0.0000,0.0000,0,0,0,0,0,0,257,387,584,427,213,155,99,228,383,515,398,211,156,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1918,0.000000,0.000000,0,0,0,0,0.000000,0,4217,0,2166,0,2051,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,812,0.4752,0.4157,0.1091,0.0000,0.0000,0.0000,0,0,0,0,0,0,285,346,568,482,222,163,100,239,364,514,428,221,150,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1919,0.000000,0.000000,0,0,0,0,0.000000,0,4293,0,2206,0,2087,0,0,0,0,0,0,0,0,0,0.0635,0,0,0,870,0.4766,0.4160,0.1074,0.0000,0.0000,0.0000,0,0,0,0,0,0,283,342,542,551,228,154,106,254,341,501,469,236,154,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1920,0.000000,0.000000,0,0,0,0,0.000000,0,4377,0,2243,0,2134,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,932,0.4775,0.4167,0.1058,0.0000,0.0000,0.0000,0,0,0,0,0,0,294,322,537,588,231,159,112,264,321,509,496,247,163,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1921,0.000000,0.000000,0,0,0,0,0.000000,0,4466,0,2279,0,2187,0,0,0,0,0,0,0,0,0,0.0658,0,0,0,991,0.4787,0.4156,0.1057,0.0000,0.0000,0.0000,0,0,0,0,0,0,276,339,510,631,239,161,123,278,306,497,560,247,161,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1922,0.000000,0.000000,0,0,0,0,0.000000,0,4584,0,2353,0,2231,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,1040,0.4773,0.4169,0.1058,0.0000,0.0000,0.0000,0,0,0,0,0,0,299,322,516,670,247,169,130,286,284,494,595,266,163,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1923,0.000000,0.000000,0,0,0,0,0.000000,0,4693,0,2400,0,2293,0,0,0,0,0,0,0,0,0,0.0646,0,0,0,1106,0.4760,0.4174,0.1065,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,346,487,701,250,167,136,313,296,479,615,271,171,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1924,0.000000,0.000000,0,0,0,0,0.000000,0,4802,0,2473,0,2329,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,1170,0.4771,0.4165,0.1064,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,343,475,740,255,177,141,319,313,456,650,268,176,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1925,0.000000,0.000000,0,0,0,0,0.000000,0,4937,0,2538,0,2399,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,1237,0.4772,0.4156,0.1072,0.0000,0.0000,0.0000,0,0,0,0,0,0,377,340,457,770,271,179,144,335,332,453,672,273,174,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1926,0.000000,0.000000,0,0,0,0,0.000000,0,5079,0,2608,0,2471,0,0,0,0,0,0,0,0,0,0.0640,0,0,0,1296,0.4739,0.4172,0.1089,0.0000,0.0000,0.0000,0,0,0,0,0,0,379,362,456,757,323,178,153,365,333,451,661,319,173,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1927,0.000000,0.000000,0,0,0,0,0.000000,0,5225,0,2684,0,2541,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,1377,0.4750,0.4153,0.1097,0.0000,0.0000,0.0000,0,0,0,0,0,0,408,370,450,734,381,185,156,389,362,433,653,351,184,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1928,0.000000,0.000000,0,0,0,0,0.000000,0,5382,0,2760,0,2622,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,1450,0.4712,0.4190,0.1098,0.0000,0.0000,0.0000,0,0,0,0,0,0,418,404,455,701,425,195,162,432,376,409,666,377,193,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1929,0.000000,0.000000,0,0,0,0,0.000000,0,5540,0,2834,0,2706,0,0,0,0,0,0,0,0,0,0.0663,0,0,0,1527,0.4713,0.4182,0.1105,0.0000,0.0000,0.0000,0,0,0,0,0,0,430,431,437,692,486,197,161,450,411,389,674,408,208,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1930,0.000000,0.000000,0,0,0,0,0.000000,0,5683,0,2909,0,2774,0,0,0,0,0,0,0,0,0,0.0688,0,0,0,1608,0.4681,0.4213,0.1107,0.0000,0.0000,0.0000,0,0,0,0,0,0,448,466,452,661,516,198,168,455,424,423,658,427,214,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1931,0.000000,0.000000,0,0,0,0,0.000000,0,5844,0,2990,0,2854,0,0,0,0,0,0,0,0,0,0.0682,0,0,0,1687,0.4689,0.4204,0.1107,0.0000,0.0000,0.0000,0,0,0,0,0,0,454,484,471,642,558,201,180,461,465,441,616,484,211,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1932,0.000000,0.000000,0,0,0,0,0.000000,0,5976,0,3055,0,2921,0,0,0,0,0,0,0,0,0,0.0678,0,0,0,1771,0.4684,0.4207,0.1109,0.0000,0.0000,0.0000,0,0,0,0,0,0,456,507,493,622,588,205,184,449,486,466,596,522,223,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1933,0.000000,0.000000,0,0,0,0,0.000000,0,6131,0,3128,0,3003,0,0,0,0,0,0,0,0,0,0.0681,0,0,0,1862,0.4709,0.4189,0.1103,0.0000,0.0000,0.0000,0,0,0,0,0,0,467,514,512,629,613,208,185,447,530,466,597,544,222,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1934,0.000000,0.000000,0,0,0,0,0.000000,0,6317,0,3220,0,3097,0,0,0,0,0,0,0,0,0,0.0686,0,0,0,1952,0.4710,0.4189,0.1102,0.0000,0.0000,0.0000,0,0,0,0,0,0,489,532,535,616,643,215,190,475,535,506,583,573,229,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1935,0.000000,0.000000,0,0,0,0,0.000000,0,6485,0,3298,0,3187,0,0,0,0,0,0,0,0,0,0.0688,0,0,0,2053,0.4702,0.4194,0.1104,0.0000,0.0000,0.0000,0,0,0,0,0,0,504,555,559,598,668,223,191,488,557,546,576,590,233,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1936,0.000000,0.000000,0,0,0,0,0.000000,0,6649,0,3383,0,3266,0,0,0,0,0,0,0,0,0,0.0683,0,0,0,2141,0.4709,0.4204,0.1087,0.0000,0.0000,0.0000,0,0,0,0,0,0,525,547,606,591,650,273,191,505,546,587,568,586,273,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1937,0.000000,0.000000,0,0,0,0,0.000000,0,6824,0,3457,0,3367,0,0,0,0,0,0,0,0,0,0.0694,0,0,0,2227,0.4723,0.4181,0.1096,0.0000,0.0000,0.0000,0,0,0,0,0,0,526,559,650,574,636,319,193,518,555,616,573,586,303,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
