Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2177,0,1108,0,1069,0,0,0,0,0,0,0,0,0,0.0551,0,0,0,29,0.4786,0.3436,0.1778,0.0000,0.0000,0.0000,0,0,0,0,0,0,220,165,207,203,144,88,81,192,173,193,200,148,84,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2324,0,1189,0,1135,0,0,0,0,0,0,0,0,0,0.0547,0,0,0,59,0.4781,0.3434,0.1786,0.0000,0.0000,0.0000,0,0,0,0,0,0,282,159,208,217,148,90,85,237,182,186,202,161,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2442,0,1242,0,1200,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,96,0.4783,0.3428,0.1790,0.0000,0.0000,0.0000,0,0,0,0,0,0,311,169,213,215,159,86,89,278,183,188,218,147,99,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2560,0,1307,0,1253,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,128,0.4746,0.3441,0.1812,0.0000,0.0000,0.0000,0,0,0,0,0,0,339,187,213,222,167,90,89,307,187,204,218,148,101,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2672,0,1362,0,1310,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,162,0.4693,0.3496,0.1811,0.0000,0.0000,0.0000,0,0,0,0,0,0,319,250,208,233,166,98,88,302,233,215,218,153,103,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2802,0,1436,0,1366,0,0,0,0,0,0,0,0,0,0.0585,0,0,0,207,0.4736,0.3473,0.1792,0.0000,0.0000,0.0000,0,0,0,0,0,0,320,304,213,242,171,98,88,301,266,218,233,157,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2925,0,1506,0,1419,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,244,0.4742,0.3474,0.1785,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,347,224,241,175,104,88,297,304,225,238,155,113,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3059,0,1572,0,1487,0,0,0,0,0,0,0,0,0,0.0585,0,0,0,277,0.4773,0.3455,0.1772,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,380,230,261,170,107,93,307,341,228,243,168,112,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3162,0,1621,0,1541,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,326,0.4791,0.3450,0.1758,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,400,239,272,172,118,88,307,373,241,243,178,112,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3291,0,1684,0,1607,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,357,0.4792,0.3434,0.1775,0.0000,0.0000,0.0000,0,0,0,0,0,0,321,398,297,275,179,127,87,308,369,289,254,179,118,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
