Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2170,0,1110,0,1060,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,30,0.4696,0.3636,0.1668,0.0000,0.0000,0.0000,0,0,0,0,0,0,209,186,190,217,140,89,79,187,169,196,205,138,83,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2291,0,1174,0,1117,0,0,0,0,0,0,0,0,0,0.0630,0,0,0,67,0.4714,0.3627,0.1659,0.0000,0.0000,0.0000,0,0,0,0,0,0,255,182,199,221,141,92,84,223,179,198,200,146,89,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2422,0,1233,0,1189,0,0,0,0,0,0,0,0,0,0.0649,0,0,0,94,0.4736,0.3613,0.1652,0.0000,0.0000,0.0000,0,0,0,0,0,0,284,182,211,222,148,99,87,271,172,212,202,153,97,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2563,0,1297,0,1266,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,126,0.4725,0.3590,0.1686,0.0000,0.0000,0.0000,0,0,0,0,0,0,323,197,208,227,152,100,90,323,180,203,219,150,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2691,0,1361,0,1330,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,162,0.4768,0.3582,0.1650,0.0000,0.0000,0.0000,0,0,0,0,0,0,314,248,213,243,148,103,92,330,221,203,230,151,107,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2822,0,1435,0,1387,0,0,0,0,0,0,0,0,0,0.0669,0,0,0,205,0.4809,0.3547,0.1644,0.0000,0.0000,0.0000,0,0,0,0,0,0,328,279,229,244,153,110,92,332,255,216,235,147,111,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2962,0,1498,0,1464,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,242,0.4791,0.3589,0.1621,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,315,237,240,169,113,86,344,296,230,237,152,113,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3104,0,1574,0,1530,0,0,0,0,0,0,0,0,0,0.0661,0,0,0,279,0.4781,0.3592,0.1627,0.0000,0.0000,0.0000,0,0,0,0,0,0,353,358,245,243,175,113,87,333,350,233,249,155,115,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3221,0,1640,0,1581,0,0,0,0,0,0,0,0,0,0.0671,0,0,0,327,0.4781,0.3570,0.1649,0.0000,0.0000,0.0000,0,0,0,0,0,0,363,397,247,255,183,111,84,322,390,244,252,163,115,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3326,0,1686,0,1640,0,0,0,0,0,0,0,0,0,0.0676,0,0,0,382,0.4768,0.3584,0.1648,0.0000,0.0000,0.0000,0,0,0,0,0,0,342,398,300,260,188,110,88,330,396,271,261,174,114,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3420,0,1739,0,1681,0,0,0,0,0,0,0,0,0,0.0690,0,0,0,425,0.4789,0.3550,0.1661,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,400,351,255,196,115,95,309,406,313,267,175,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3530,0,1787,0,1743,0,0,0,0,0,0,0,0,0,0.0672,0,0,0,481,0.4785,0.3541,0.1674,0.0000,0.0000,0.0000,0,0,0,0,0,0,303,425,375,268,201,114,101,318,406,359,267,168,119,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
