CHIPSROUND,NtotM[18],NtotM[19],NtotM[20],NtotM[21],NtotM[22],NtotM[23],NtotM[24],NtotM[25],NtotM[26],NtotM[27],NtotM[28],NtotM[29],NtotM[30],NtotM[31],NtotM[32],NtotM[33],NtotM[34],NtotM[35],NtotM[36],NtotM[37],NtotM[38],NtotM[39],NtotM[40],NtotM[41],NtotM[42],NtotM[43],NtotM[44],NtotM[45],NtotM[46],NtotM[47],NtotM[48],NtotM[49],NtotM[50],NtotM[51],NtotM[52],NtotM[53],NtotM[54],NtotM[55],NtotM[56],NtotM[57],NtotM[58],NtotM[59],NtotM[60],NtotM[61],NtotM[62],NtotM[63],NtotM[64],NtotM[65],NtotM[66],NtotM[67],NtotM[68],NtotM[69],NtotM[70],NtotM[71],NtotM[72],NtotM[73],NtotM[74],NtotM[75],NtotM[76],NtotM[77],NtotM[78],NtotM[79],NtotM[80],NtotF[18],NtotF[19],NtotF[20],NtotF[21],NtotF[22],NtotF[23],NtotF[24],NtotF[25],NtotF[26],NtotF[27],NtotF[28],NtotF[29],NtotF[30],NtotF[31],NtotF[32],NtotF[33],NtotF[34],NtotF[35],NtotF[36],NtotF[37],NtotF[38],NtotF[39],NtotF[40],NtotF[41],NtotF[42],NtotF[43],NtotF[44],NtotF[45],NtotF[46],NtotF[47],NtotF[48],NtotF[49],NtotF[50],NtotF[51],NtotF[52],NtotF[53],NtotF[54],NtotF[55],NtotF[56],NtotF[57],NtotF[58],NtotF[59],NtotF[60],NtotF[61],NtotF[62],NtotF[63],NtotF[64],NtotF[65],NtotF[66],NtotF[67],NtotF[68],NtotF[69],NtotF[70],NtotF[71],NtotF[72],NtotF[73],NtotF[74],NtotF[75],NtotF[76],NtotF[77],NtotF[78],NtotF[79],NtotF[80],NposM[18],NposM[19],NposM[20],NposM[21],NposM[22],NposM[23],NposM[24],NposM[25],NposM[26],NposM[27],NposM[28],NposM[29],NposM[30],NposM[31],NposM[32],NposM[33],NposM[34],NposM[35],NposM[36],NposM[37],NposM[38],NposM[39],NposM[40],NposM[41],NposM[42],NposM[43],NposM[44],NposM[45],NposM[46],NposM[47],NposM[48],NposM[49],NposM[50],NposM[51],NposM[52],NposM[53],NposM[54],NposM[55],NposM[56],NposM[57],NposM[58],NposM[59],NposM[60],NposM[61],NposM[62],NposM[63],NposM[64],NposM[65],NposM[66],NposM[67],NposM[68],NposM[69],NposM[70],NposM[71],NposM[72],NposM[73],NposM[74],NposM[75],NposM[76],NposM[77],NposM[78],NposM[79],NposM[80],NposF[18],NposF[19],NposF[20],NposF[21],NposF[22],NposF[23],NposF[24],NposF[25],NposF[26],NposF[27],NposF[28],NposF[29],NposF[30],NposF[31],NposF[32],NposF[33],NposF[34],NposF[35],NposF[36],NposF[37],NposF[38],NposF[39],NposF[40],NposF[41],NposF[42],NposF[43],NposF[44],NposF[45],NposF[46],NposF[47],NposF[48],NposF[49],NposF[50],NposF[51],NposF[52],NposF[53],NposF[54],NposF[55],NposF[56],NposF[57],NposF[58],NposF[59],NposF[60],NposF[61],NposF[62],NposF[63],NposF[64],NposF[65],NposF[66],NposF[67],NposF[68],NposF[69],NposF[70],NposF[71],NposF[72],NposF[73],NposF[74],NposF[75],NposF[76],NposF[77],NposF[78],NposF[79],NposF[80],NawareM[18],NawareM[19],NawareM[20],NawareM[21],NawareM[22],NawareM[23],NawareM[24],NawareM[25],NawareM[26],NawareM[27],NawareM[28],NawareM[29],NawareM[30],NawareM[31],NawareM[32],NawareM[33],NawareM[34],NawareM[35],NawareM[36],NawareM[37],NawareM[38],NawareM[39],NawareM[40],NawareM[41],NawareM[42],NawareM[43],NawareM[44],NawareM[45],NawareM[46],NawareM[47],NawareM[48],NawareM[49],NawareM[50],NawareM[51],NawareM[52],NawareM[53],NawareM[54],NawareM[55],NawareM[56],NawareM[57],NawareM[58],NawareM[59],NawareM[60],NawareM[61],NawareM[62],NawareM[63],NawareM[64],NawareM[65],NawareM[66],NawareM[67],NawareM[68],NawareM[69],NawareM[70],NawareM[71],NawareM[72],NawareM[73],NawareM[74],NawareM[75],NawareM[76],NawareM[77],NawareM[78],NawareM[79],NawareM[80],NawareF[18],NawareF[19],NawareF[20],NawareF[21],NawareF[22],NawareF[23],NawareF[24],NawareF[25],NawareF[26],NawareF[27],NawareF[28],NawareF[29],NawareF[30],NawareF[31],NawareF[32],NawareF[33],NawareF[34],NawareF[35],NawareF[36],NawareF[37],NawareF[38],NawareF[39],NawareF[40],NawareF[41],NawareF[42],NawareF[43],NawareF[44],NawareF[45],NawareF[46],NawareF[47],NawareF[48],NawareF[49],NawareF[50],NawareF[51],NawareF[52],NawareF[53],NawareF[54],NawareF[55],NawareF[56],NawareF[57],NawareF[58],NawareF[59],NawareF[60],NawareF[61],NawareF[62],NawareF[63],NawareF[64],NawareF[65],NawareF[66],NawareF[67],NawareF[68],NawareF[69],NawareF[70],NawareF[71],NawareF[72],NawareF[73],NawareF[74],NawareF[75],NawareF[76],NawareF[77],NawareF[78],NawareF[79],NawareF[80],NonARTM[18],NonARTM[19],NonARTM[20],NonARTM[21],NonARTM[22],NonARTM[23],NonARTM[24],NonARTM[25],NonARTM[26],NonARTM[27],NonARTM[28],NonARTM[29],NonARTM[30],NonARTM[31],NonARTM[32],NonARTM[33],NonARTM[34],NonARTM[35],NonARTM[36],NonARTM[37],NonARTM[38],NonARTM[39],NonARTM[40],NonARTM[41],NonARTM[42],NonARTM[43],NonARTM[44],NonARTM[45],NonARTM[46],NonARTM[47],NonARTM[48],NonARTM[49],NonARTM[50],NonARTM[51],NonARTM[52],NonARTM[53],NonARTM[54],NonARTM[55],NonARTM[56],NonARTM[57],NonARTM[58],NonARTM[59],NonARTM[60],NonARTM[61],NonARTM[62],NonARTM[63],NonARTM[64],NonARTM[65],NonARTM[66],NonARTM[67],NonARTM[68],NonARTM[69],NonARTM[70],NonARTM[71],NonARTM[72],NonARTM[73],NonARTM[74],NonARTM[75],NonARTM[76],NonARTM[77],NonARTM[78],NonARTM[79],NonARTM[80],NonARTF[18],NonARTF[19],NonARTF[20],NonARTF[21],NonARTF[22],NonARTF[23],NonARTF[24],NonARTF[25],NonARTF[26],NonARTF[27],NonARTF[28],NonARTF[29],NonARTF[30],NonARTF[31],NonARTF[32],NonARTF[33],NonARTF[34],NonARTF[35],NonARTF[36],NonARTF[37],NonARTF[38],NonARTF[39],NonARTF[40],NonARTF[41],NonARTF[42],NonARTF[43],NonARTF[44],NonARTF[45],NonARTF[46],NonARTF[47],NonARTF[48],NonARTF[49],NonARTF[50],NonARTF[51],NonARTF[52],NonARTF[53],NonARTF[54],NonARTF[55],NonARTF[56],NonARTF[57],NonARTF[58],NonARTF[59],NonARTF[60],NonARTF[61],NonARTF[62],NonARTF[63],NonARTF[64],NonARTF[65],NonARTF[66],NonARTF[67],NonARTF[68],NonARTF[69],NonARTF[70],NonARTF[71],NonARTF[72],NonARTF[73],NonARTF[74],NonARTF[75],NonARTF[76],NonARTF[77],NonARTF[78],NonARTF[79],NonARTF[80],NvsM[18],NvsM[19],NvsM[20],NvsM[21],NvsM[22],NvsM[23],NvsM[24],NvsM[25],NvsM[26],NvsM[27],NvsM[28],NvsM[29],NvsM[30],NvsM[31],NvsM[32],NvsM[33],NvsM[34],NvsM[35],NvsM[36],NvsM[37],NvsM[38],NvsM[39],NvsM[40],NvsM[41],NvsM[42],NvsM[43],NvsM[44],NvsM[45],NvsM[46],NvsM[47],NvsM[48],NvsM[49],NvsM[50],NvsM[51],NvsM[52],NvsM[53],NvsM[54],NvsM[55],NvsM[56],NvsM[57],NvsM[58],NvsM[59],NvsM[60],NvsM[61],NvsM[62],NvsM[63],NvsM[64],NvsM[65],NvsM[66],NvsM[67],NvsM[68],NvsM[69],NvsM[70],NvsM[71],NvsM[72],NvsM[73],NvsM[74],NvsM[75],NvsM[76],NvsM[77],NvsM[78],NvsM[79],NvsM[80],NvsF[18],NvsF[19],NvsF[20],NvsF[21],NvsF[22],NvsF[23],NvsF[24],NvsF[25],NvsF[26],NvsF[27],NvsF[28],NvsF[29],NvsF[30],NvsF[31],NvsF[32],NvsF[33],NvsF[34],NvsF[35],NvsF[36],NvsF[37],NvsF[38],NvsF[39],NvsF[40],NvsF[41],NvsF[42],NvsF[43],NvsF[44],NvsF[45],NvsF[46],NvsF[47],NvsF[48],NvsF[49],NvsF[50],NvsF[51],NvsF[52],NvsF[53],NvsF[54],NvsF[55],NvsF[56],NvsF[57],NvsF[58],NvsF[59],NvsF[60],NvsF[61],NvsF[62],NvsF[63],NvsF[64],NvsF[65],NvsF[66],NvsF[67],NvsF[68],NvsF[69],NvsF[70],NvsF[71],NvsF[72],NvsF[73],NvsF[74],NvsF[75],NvsF[76],NvsF[77],NvsF[78],NvsF[79],NvsF[80],
1,800,683,650,611,550,524,469,444,413,395,364,291,271,329,218,243,245,176,168,159,155,134,100,148,126,104,147,99,93,83,82,71,69,84,64,78,63,49,56,58,52,37,36,55,37,48,44,31,28,29,33,37,21,33,19,22,26,17,18,20,15,14,43,785,722,708,714,647,627,604,552,535,523,492,441,433,393,358,375,356,280,286,257,239,249,210,224,162,196,175,166,152,159,131,116,93,120,95,114,68,89,80,92,76,73,70,82,68,63,75,40,60,48,43,43,32,45,34,17,22,22,15,17,19,12,54,19,24,29,35,51,61,51,64,78,77,72,75,80,93,61,61,60,55,52,46,41,38,27,43,36,21,46,28,20,26,22,21,20,21,19,19,12,9,13,10,11,11,5,10,8,4,7,3,2,5,5,4,3,5,1,6,5,2,3,2,2,1,0,62,93,111,129,148,167,172,170,155,156,174,167,139,128,139,139,132,93,105,94,83,90,62,66,52,59,49,46,35,38,32,29,20,33,19,22,14,14,14,21,12,13,10,16,14,10,13,6,14,4,9,3,3,4,2,2,1,1,0,1,1,2,4,2,6,1,9,12,20,11,33,30,27,34,40,41,45,31,33,37,35,24,33,24,25,18,23,24,16,31,16,16,21,16,15,16,14,15,15,9,8,7,9,8,8,4,10,6,4,5,1,0,4,5,4,2,4,1,3,5,2,2,2,2,0,0,16,24,37,43,64,76,80,84,90,89,102,109,95,89,103,106,109,66,75,73,70,66,53,51,45,39,32,37,29,31,26,26,14,28,17,19,10,10,11,17,10,10,6,13,12,9,11,5,14,4,6,2,3,4,1,2,1,1,0,1,1,2,3,1,2,1,3,6,8,4,17,14,17,22,21,21,22,18,16,21,20,13,23,17,20,10,14,19,11,24,10,12,20,11,10,14,6,10,13,9,6,5,5,7,6,4,7,5,3,5,1,0,2,5,3,2,3,1,2,4,1,2,1,1,0,0,5,10,12,18,30,41,41,39,47,47,74,65,58,54,71,70,71,51,56,49,44,46,38,33,39,30,26,26,20,23,18,19,11,19,11,13,6,9,9,16,6,8,6,11,11,8,10,2,9,3,5,2,2,3,1,1,1,1,0,1,0,1,2,0,1,1,1,6,7,3,14,13,16,21,19,20,21,17,16,21,18,11,23,16,16,10,11,19,10,21,9,11,20,11,10,13,5,10,13,9,5,5,5,6,6,3,7,4,3,4,1,0,2,4,3,2,3,0,2,4,1,2,1,1,0,0,5,8,11,18,27,38,37,37,39,43,67,59,49,53,67,67,64,50,54,46,39,41,35,30,36,28,25,25,18,23,18,17,10,19,11,11,6,9,9,15,6,8,5,9,10,7,9,2,9,3,5,2,2,3,1,1,1,1,0,1,0,1,2,
2,751,740,634,619,560,534,466,456,418,426,351,323,278,248,248,288,235,203,174,196,160,138,130,121,116,136,107,93,113,104,79,87,71,50,67,54,59,73,33,56,52,44,35,40,32,46,32,45,38,45,22,32,26,39,28,19,22,22,15,26,18,12,52,748,740,716,693,644,698,598,601,584,525,522,498,453,415,402,340,319,319,305,278,251,221,205,205,204,177,166,164,161,148,129,136,108,97,90,93,79,76,77,72,80,84,59,60,55,65,64,51,56,40,43,52,34,46,38,26,30,18,16,17,22,11,72,15,20,25,32,36,54,47,85,56,61,68,67,57,63,59,80,61,49,61,51,43,38,43,30,32,39,27,28,38,22,16,32,9,12,11,13,12,17,8,6,11,8,8,6,8,10,5,10,8,4,2,4,3,5,2,4,4,4,2,1,1,2,1,49,66,88,115,123,156,160,173,167,171,166,161,181,152,138,117,119,113,106,87,97,88,76,72,64,52,51,50,41,43,30,36,22,16,17,25,13,21,21,10,15,18,9,7,7,14,13,7,8,5,9,9,5,5,2,3,3,1,1,1,2,0,6,6,3,10,19,16,31,34,53,37,46,45,51,45,40,46,59,43,33,45,48,35,30,30,20,27,31,24,23,31,21,14,27,6,11,9,10,10,15,7,6,10,8,7,4,7,10,5,9,6,2,1,4,3,4,1,4,2,4,2,1,1,2,1,16,17,53,78,93,115,113,134,132,144,141,139,152,135,122,107,106,100,97,78,95,84,71,66,59,49,45,46,41,39,28,33,21,13,17,25,13,19,20,9,15,17,9,5,6,13,12,6,8,5,9,9,4,3,2,3,3,1,0,1,2,0,5,2,3,2,7,10,16,20,26,17,24,22,29,31,26,30,30,27,28,34,32,25,20,21,12,20,25,21,20,24,14,10,24,5,9,9,6,7,12,4,4,8,6,6,3,7,9,3,8,5,2,1,3,3,4,1,3,2,4,2,1,1,2,0,10,5,27,38,42,59,67,85,87,90,92,91,107,80,93,74,89,79,82,58,82,67,60,47,48,35,43,30,28,31,24,31,16,10,13,21,8,14,15,9,12,13,6,2,5,12,11,5,7,4,7,8,3,3,1,3,3,0,0,1,2,0,4,2,3,1,7,8,12,17,21,17,20,20,26,29,26,29,25,26,27,32,29,23,19,21,12,19,22,19,14,21,13,7,23,5,9,9,5,7,11,4,4,8,6,5,3,7,9,3,8,4,2,1,2,3,4,0,3,2,4,2,1,1,1,0,7,4,20,29,34,49,60,77,77,81,82,83,89,70,84,61,75,78,77,53,77,65,57,44,46,30,39,29,28,29,22,29,16,10,12,21,7,13,15,9,12,11,6,2,4,11,11,5,6,4,7,8,3,3,1,3,3,0,0,1,2,0,4,
3,898,811,808,736,735,657,620,570,576,505,422,434,367,366,334,313,348,263,265,261,235,187,172,173,147,165,140,125,123,129,133,110,116,131,84,69,78,56,79,62,65,70,62,41,57,57,56,42,53,51,46,37,35,42,43,29,17,25,25,18,24,17,79,863,809,837,830,763,713,744,697,652,623,553,585,534,525,462,479,398,361,392,340,296,297,246,273,238,219,206,177,208,190,203,160,162,124,116,115,112,84,100,84,96,89,97,72,70,72,60,65,51,71,47,63,65,42,50,39,36,35,27,23,20,14,114,10,28,32,41,38,54,72,55,100,80,68,98,75,75,90,80,94,71,71,67,59,45,47,52,39,46,41,40,34,42,39,28,43,33,22,15,18,8,15,11,17,22,8,6,7,12,15,9,5,9,5,4,4,8,4,1,1,1,2,4,3,2,3,54,74,97,122,134,147,176,190,207,176,198,196,176,210,175,164,143,139,152,126,99,104,104,99,84,73,56,54,64,45,57,41,39,19,21,21,27,21,25,15,15,18,23,11,11,10,11,10,7,8,7,12,8,6,2,4,2,1,4,1,3,2,8,1,15,18,31,32,38,53,44,84,63,53,78,55,56,64,64,83,64,59,59,53,43,40,47,38,41,38,32,31,40,38,27,42,28,19,15,18,7,15,9,16,20,6,6,7,11,11,8,5,8,5,3,4,8,4,1,1,1,2,4,3,2,3,18,42,63,90,111,124,156,171,192,163,184,175,164,193,166,159,134,127,144,122,91,100,99,93,81,70,53,51,63,43,56,41,37,19,21,21,27,21,25,14,15,17,23,11,11,7,11,10,7,8,6,11,8,6,2,4,2,1,4,1,3,2,8,0,8,9,16,17,28,31,33,63,52,41,63,43,49,48,53,60,54,51,45,49,34,29,39,32,28,33,31,26,32,35,20,37,24,16,12,17,6,13,9,16,15,5,6,5,9,10,5,5,7,4,2,2,8,3,1,1,1,2,4,3,1,3,7,24,43,58,80,83,102,119,146,123,141,143,126,157,141,132,107,110,128,110,79,85,87,81,68,62,43,44,45,38,52,36,36,19,18,20,24,18,22,14,13,16,20,11,10,7,8,9,5,6,5,10,8,5,1,4,2,1,3,1,2,2,6,0,8,7,13,15,26,26,29,54,47,38,53,40,45,44,51,49,50,46,41,45,34,27,38,31,28,29,29,22,27,34,20,36,22,15,11,16,6,13,8,14,14,5,6,5,7,9,5,5,5,3,2,2,7,3,0,1,1,2,4,2,1,3,7,20,39,53,68,70,89,101,138,111,132,134,109,142,130,120,100,100,119,101,73,79,82,74,64,59,40,42,44,36,52,33,36,19,18,20,24,18,20,13,13,14,17,10,9,6,8,9,4,6,5,10,7,5,1,4,2,1,3,1,2,2,6,
