Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,8930,8974,4,2,0,0,0,0,0,0,4,2,0.0663,4,2
1975.1667,1975,8,8949,8991,4,2,0,0,0,0,0,0,4,2,0.0663,4,2
1975.2500,1975,12,8967,9019,4,2,0,0,0,0,0,0,4,2,0.0661,4,2
1975.3333,1975,16,8977,9048,4,2,0,0,0,0,0,0,4,2,0.0661,4,2
1975.4167,1975,20,8987,9069,4,2,0,0,0,0,0,0,4,2,0.0661,4,2
1975.5000,1975,24,9018,9096,4,2,0,0,0,0,0,0,4,2,0.0660,4,2
1975.5833,1975,28,9040,9117,4,2,0,0,0,0,0,0,4,2,0.0660,4,2
1975.6667,1975,32,9076,9143,4,2,0,0,0,0,0,0,4,2,0.0660,4,2
1975.7500,1975,36,9092,9170,4,2,0,0,0,0,0,0,4,2,0.0659,4,2
1975.8333,1975,40,9123,9183,4,2,0,0,0,0,0,0,4,2,0.0658,4,2
1975.9167,1975,44,9136,9208,4,2,0,0,0,0,0,0,4,2,0.0657,4,2
1976.0000,1976,0,9157,9238,4,2,0,0,0,0,0,0,4,2,0.0656,4,2
1976.0833,1976,4,9182,9262,7,6,0,0,0,0,0,0,7,6,0.0656,7,6
1976.1667,1976,8,9212,9284,7,6,0,0,0,0,0,0,7,6,0.0652,7,6
1976.2500,1976,12,9236,9302,7,6,0,0,0,0,0,0,7,6,0.0655,7,6
1976.3333,1976,16,9255,9330,7,7,0,0,0,0,0,0,7,7,0.0658,7,7
1976.4167,1976,20,9274,9366,7,8,0,0,0,0,0,0,7,8,0.0660,7,8
1976.5000,1976,24,9298,9402,7,8,0,0,0,0,0,0,7,8,0.0660,7,8
1976.5833,1976,28,9328,9436,7,8,0,0,0,0,0,0,7,8,0.0660,7,8
1976.6667,1976,32,9354,9461,8,8,0,0,0,0,0,0,8,8,0.0661,8,8
1976.7500,1976,36,9372,9479,8,8,0,0,0,0,0,0,8,8,0.0659,8,8
1976.8333,1976,40,9395,9505,9,9,0,0,0,0,0,0,9,9,0.0659,9,9
1976.9167,1976,44,9415,9533,9,9,0,0,0,0,0,0,9,9,0.0660,9,9
1977.0000,1977,0,9442,9561,9,9,0,0,0,0,0,0,9,9,0.0660,9,9
1977.0833,1977,4,9463,9592,12,13,0,0,0,0,0,0,12,13,0.0656,12,13
1977.1667,1977,8,9472,9626,13,13,0,0,0,0,0,0,13,13,0.0654,13,13
1977.2500,1977,12,9502,9653,13,13,0,0,0,0,0,0,13,13,0.0650,13,13
1977.3333,1977,16,9528,9684,13,13,0,0,0,0,0,0,13,13,0.0650,13,13
1977.4167,1977,20,9554,9726,13,13,0,0,0,0,0,0,13,13,0.0646,13,13
1977.5000,1977,24,9580,9764,14,14,0,0,0,0,0,0,14,14,0.0646,14,14
1977.5833,1977,28,9610,9798,15,14,0,0,0,0,0,0,15,14,0.0646,15,14
1977.6667,1977,32,9633,9823,16,15,0,0,0,0,0,0,16,15,0.0646,16,15
1977.7500,1977,36,9655,9848,17,15,0,0,0,0,0,0,17,15,0.0647,17,15
1977.8333,1977,40,9676,9874,17,16,0,0,0,0,0,0,17,16,0.0645,17,16
1977.9167,1977,44,9708,9903,17,16,0,0,0,0,0,0,17,16,0.0644,17,16
1978.0000,1978,0,9726,9945,17,16,0,0,0,0,0,0,17,16,0.0643,17,16
1978.0833,1978,4,9749,9973,21,19,0,0,0,0,0,0,21,19,0.0642,22,19
1978.1667,1978,8,9776,9996,21,20,0,0,0,0,0,0,21,20,0.0643,22,20
1978.2500,1978,12,9809,10021,21,20,0,0,0,0,0,0,21,20,0.0644,23,20
1978.3333,1978,16,9841,10035,21,22,0,0,0,0,0,0,21,22,0.0647,23,22
1978.4167,1978,20,9865,10061,21,23,0,0,0,0,0,0,21,23,0.0647,23,23
1978.5000,1978,24,9887,10091,21,23,0,0,0,0,0,0,21,23,0.0648,23,23
1978.5833,1978,28,9911,10126,23,26,0,0,0,0,0,0,23,26,0.0648,25,26
1978.6667,1978,32,9936,10147,23,26,0,0,0,0,0,0,23,26,0.0651,25,26
1978.7500,1978,36,9967,10171,23,26,0,0,0,0,0,0,23,26,0.0647,25,26
1978.8333,1978,40,9998,10200,24,26,0,0,0,0,0,0,24,26,0.0647,26,26
