Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5521,5380,17,7,0,0,0,0,0,0,17,7,0.0645,17,7
1975.1667,1975,8,5545,5404,17,8,0,0,0,0,0,0,17,8,0.0642,17,8
1975.2500,1975,12,5541,5412,17,8,0,0,0,0,0,0,17,8,0.0644,17,8
1975.3333,1975,16,5559,5419,17,8,0,0,0,0,0,0,17,8,0.0642,17,8
1975.4167,1975,20,5578,5435,17,8,0,0,0,0,0,0,17,8,0.0640,17,8
1975.5000,1975,24,5589,5438,17,8,0,0,0,0,0,0,17,8,0.0642,17,8
1975.5833,1975,28,5606,5446,17,8,0,0,0,0,0,0,17,8,0.0642,17,8
1975.6667,1975,32,5624,5456,17,8,0,0,0,0,0,0,17,8,0.0640,17,8
1975.7500,1975,36,5629,5460,17,9,0,0,0,0,0,0,17,9,0.0638,17,9
1975.8333,1975,40,5654,5471,18,9,0,0,0,0,0,0,18,9,0.0642,18,9
1975.9167,1975,44,5678,5492,18,9,0,0,0,0,0,0,18,9,0.0639,18,9
1976.0000,1976,0,5686,5507,18,11,0,0,0,0,0,0,18,11,0.0637,18,11
1976.0833,1976,4,5708,5510,27,22,0,0,0,0,0,0,27,22,0.0631,27,22
1976.1667,1976,8,5730,5543,27,22,0,0,0,0,0,0,27,22,0.0632,27,22
1976.2500,1976,12,5736,5549,29,24,0,0,0,0,0,0,29,24,0.0629,29,24
1976.3333,1976,16,5746,5567,29,24,0,0,0,0,0,0,29,24,0.0628,29,24
1976.4167,1976,20,5783,5582,30,26,0,0,0,0,0,0,30,26,0.0624,30,27
1976.5000,1976,24,5785,5574,30,26,0,0,0,0,0,0,30,26,0.0621,30,27
1976.5833,1976,28,5801,5582,30,26,0,0,0,0,0,0,30,26,0.0621,30,27
1976.6667,1976,32,5822,5601,32,28,0,0,0,0,0,0,32,28,0.0618,32,29
1976.7500,1976,36,5824,5608,32,29,0,0,0,0,0,0,32,29,0.0620,33,30
1976.8333,1976,40,5839,5629,33,31,0,0,0,0,0,0,33,31,0.0622,34,32
1976.9167,1976,44,5857,5647,33,32,0,0,0,0,0,0,33,32,0.0623,34,33
1977.0000,1977,0,5868,5647,33,33,0,0,0,0,0,0,33,33,0.0620,34,35
1977.0833,1977,4,5890,5670,54,49,0,0,0,0,0,0,54,49,0.0626,55,51
1977.1667,1977,8,5932,5701,55,51,0,0,0,0,0,0,55,51,0.0620,56,53
1977.2500,1977,12,5936,5712,54,51,0,0,0,0,0,0,54,51,0.0622,57,53
1977.3333,1977,16,5957,5727,56,51,0,0,0,0,0,0,56,51,0.0621,59,53
1977.4167,1977,20,5987,5750,59,51,0,0,0,0,0,0,59,51,0.0625,62,54
1977.5000,1977,24,5997,5762,58,52,0,0,0,0,0,0,58,52,0.0625,63,55
1977.5833,1977,28,6005,5778,59,53,0,0,0,0,0,0,59,53,0.0623,64,56
1977.6667,1977,32,6034,5796,60,55,0,0,0,0,0,0,60,55,0.0620,66,58
1977.7500,1977,36,6035,5789,61,57,0,0,0,0,0,0,61,57,0.0618,67,60
1977.8333,1977,40,6048,5805,63,59,0,0,0,0,0,0,63,59,0.0622,69,61
1977.9167,1977,44,6072,5829,65,60,0,0,0,0,0,0,65,60,0.0629,71,62
1978.0000,1978,0,6079,5838,68,60,0,0,0,0,0,0,68,60,0.0632,75,63
1978.0833,1978,4,6097,5850,90,76,0,0,0,0,0,0,90,76,0.0633,97,79
1978.1667,1978,8,6118,5876,91,77,0,0,0,0,0,0,91,77,0.0633,99,80
1978.2500,1978,12,6126,5882,94,78,0,0,0,0,0,0,94,78,0.0637,102,80
1978.3333,1978,16,6139,5908,95,79,0,0,0,0,0,0,95,79,0.0634,103,80
1978.4167,1978,20,6152,5932,95,80,0,0,0,0,0,0,95,80,0.0637,103,83
1978.5000,1978,24,6162,5932,94,83,0,0,0,0,0,0,94,83,0.0638,103,86
1978.5833,1978,28,6187,5949,97,86,0,0,0,0,0,0,97,86,0.0635,106,89
1978.6667,1978,32,6210,5967,104,89,0,0,0,0,0,0,104,89,0.0638,113,92
1978.7500,1978,36,6220,5977,105,93,0,0,0,0,0,0,105,93,0.0637,114,96
1978.8333,1978,40,6246,5994,106,94,0,0,0,0,0,0,106,94,0.0637,116,98
1978.9167,1978,44,6266,6026,108,100,0,0,0,0,0,0,108,100,0.0632,118,103
1979.0000,1979,0,6280,6034,111,105,0,0,0,0,0,0,111,105,0.0639,122,106
1979.0833,1979,4,6295,6047,126,111,0,0,0,0,0,0,126,111,0.0635,137,112
1979.1667,1979,8,6312,6078,128,113,0,0,0,0,0,0,128,113,0.0637,140,114
1979.2500,1979,12,6327,6097,128,114,0,0,0,0,0,0,128,114,0.0634,142,115
1979.3333,1979,16,6352,6110,129,117,0,0,0,0,0,0,129,117,0.0636,143,118
1979.4167,1979,20,6376,6130,131,122,0,0,0,0,0,0,131,122,0.0635,145,121
1979.5000,1979,24,6377,6140,134,124,0,0,0,0,0,0,134,124,0.0637,148,122
1979.5833,1979,28,6392,6155,134,128,0,0,0,0,0,0,134,128,0.0635,150,126
1979.6667,1979,32,6404,6189,136,128,0,0,0,0,0,0,136,128,0.0636,153,126
1979.7500,1979,36,6405,6200,141,131,0,0,0,0,0,0,141,131,0.0639,158,128
1979.8333,1979,40,6431,6210,145,133,0,0,0,0,0,0,145,133,0.0641,162,130
1979.9167,1979,44,6460,6219,148,135,0,0,0,0,0,0,148,135,0.0647,165,132
1980.0000,1980,0,6456,6229,152,135,0,0,0,0,0,0,152,135,0.0647,170,132
1980.0833,1980,4,6466,6239,166,148,0,0,0,0,0,0,166,148,0.0646,185,145
1980.1667,1980,8,6490,6262,170,152,0,0,0,0,0,0,170,152,0.0653,190,148
1980.2500,1980,12,6493,6269,174,152,0,0,0,0,0,0,174,152,0.0651,194,150
1980.3333,1980,16,6513,6286,176,159,0,0,0,0,0,0,176,159,0.0648,196,158
1980.4167,1980,20,6543,6310,178,165,0,0,0,0,0,0,178,165,0.0654,198,163
1980.5000,1980,24,6545,6324,179,168,0,0,0,0,0,0,179,168,0.0654,200,166
1980.5833,1980,28,6567,6325,181,172,0,0,0,0,0,0,181,172,0.0652,203,170
1980.6667,1980,32,6586,6344,181,178,0,0,0,0,0,0,181,178,0.0654,205,178
1980.7500,1980,36,6588,6349,184,184,0,0,0,0,0,0,184,184,0.0653,209,184
1980.8333,1980,40,6615,6354,190,189,0,0,0,0,0,0,190,189,0.0653,215,188
1980.9167,1980,44,6643,6385,197,192,0,0,0,0,0,0,197,192,0.0650,222,190
1981.0000,1981,0,6650,6378,199,197,0,0,0,0,0,0,199,197,0.0648,225,194
