Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2166,0,1089,0,1077,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,31,0.5517,0.3199,0.1283,0.0000,0.0000,0.0000,0,0,0,0,0,0,193,179,205,210,137,86,79,215,161,196,201,135,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2304,0,1165,0,1139,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,62,0.5590,0.3134,0.1276,0.0000,0.0000,0.0000,0,0,0,0,0,0,239,200,189,226,136,92,83,241,171,193,216,139,91,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2408,0,1218,0,1190,0,0,0,0,0,0,0,0,0,0.0608,0,0,0,100,0.5590,0.3131,0.1279,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,197,187,244,132,96,82,269,193,188,218,137,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2521,0,1283,0,1238,0,0,0,0,0,0,0,0,0,0.0631,0,0,0,140,0.5609,0.3138,0.1253,0.0000,0.0000,0.0000,0,0,0,0,0,0,331,203,191,243,139,97,79,296,194,201,207,154,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2642,0,1346,0,1296,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,169,0.5621,0.3104,0.1276,0.0000,0.0000,0.0000,0,0,0,0,0,0,329,233,212,236,155,99,82,281,239,208,215,155,111,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2775,0,1420,0,1355,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,208,0.5611,0.3110,0.1279,0.0000,0.0000,0.0000,0,0,0,0,0,0,327,281,226,240,158,102,86,279,285,209,221,160,112,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2902,0,1478,0,1424,0,0,0,0,0,0,0,0,0,0.0616,0,0,0,243,0.5586,0.3132,0.1282,0.0000,0.0000,0.0000,0,0,0,0,0,0,332,304,248,244,155,111,84,291,302,233,223,171,115,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3057,0,1563,0,1494,0,0,0,0,0,0,0,0,0,0.0633,0,0,0,274,0.5607,0.3111,0.1282,0.0000,0.0000,0.0000,0,0,0,0,0,0,349,354,245,254,163,110,88,311,327,240,243,170,114,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3183,0,1635,0,1548,0,0,0,0,0,0,0,0,0,0.0636,0,0,0,321,0.5614,0.3095,0.1291,0.0000,0.0000,0.0000,0,0,0,0,0,0,368,393,250,247,175,113,89,312,361,236,258,171,124,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3297,0,1685,0,1612,0,0,0,0,0,0,0,0,0,0.0617,0,0,0,368,0.5608,0.3079,0.1313,0.0000,0.0000,0.0000,0,0,0,0,0,0,350,406,290,258,178,116,87,323,344,303,258,179,121,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
