Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2178,0,1113,0,1065,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,25,0.5588,0.2920,0.1492,0.0000,0.0000,0.0000,0,0,0,0,0,0,228,167,198,220,130,86,84,191,164,200,207,128,96,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2316,0,1176,0,1140,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,58,0.5617,0.2884,0.1498,0.0000,0.0000,0.0000,0,0,0,0,0,0,269,170,196,231,135,86,89,234,178,197,211,140,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2438,0,1229,0,1209,0,0,0,0,0,0,0,0,0,0.0635,0,0,0,82,0.5640,0.2875,0.1485,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,197,194,236,138,94,90,279,177,199,224,145,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2568,0,1294,0,1274,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,122,0.5654,0.2858,0.1488,0.0000,0.0000,0.0000,0,0,0,0,0,0,334,199,198,240,139,95,89,321,183,196,237,142,101,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2731,0,1381,0,1350,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,162,0.5635,0.2867,0.1498,0.0000,0.0000,0.0000,0,0,0,0,0,0,340,251,217,235,149,100,89,346,226,198,242,139,103,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2845,0,1451,0,1394,0,0,0,0,0,0,0,0,0,0.0620,0,0,0,213,0.5641,0.2854,0.1504,0.0000,0.0000,0.0000,0,0,0,0,0,0,352,298,218,239,157,95,92,328,272,213,236,145,104,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2990,0,1537,0,1453,0,0,0,0,0,0,0,0,0,0.0592,0,0,0,250,0.5635,0.2870,0.1495,0.0000,0.0000,0.0000,0,0,0,0,0,0,383,327,227,245,164,102,89,329,305,234,235,154,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3125,0,1602,0,1523,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,292,0.5632,0.2886,0.1482,0.0000,0.0000,0.0000,0,0,0,0,0,0,385,362,243,249,167,113,83,338,345,228,252,159,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3274,0,1686,0,1588,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,323,0.5623,0.2874,0.1503,0.0000,0.0000,0.0000,0,0,0,0,0,0,379,427,246,258,172,121,83,320,407,234,246,184,105,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3407,0,1766,0,1641,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,379,0.5674,0.2832,0.1494,0.0000,0.0000,0.0000,0,0,0,0,0,0,394,425,309,254,180,123,81,327,402,271,264,176,109,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,0.000000,0.000000,0,0,0,0,0.000000,0,3508,0,1831,0,1677,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,422,0.5684,0.2825,0.1491,0.0000,0.0000,0.0000,0,0,0,0,0,0,376,443,357,256,193,115,91,306,396,326,266,179,105,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1911,0.000000,0.000000,0,0,0,0,0.000000,0,3623,0,1898,0,1725,0,0,0,0,0,0,0,0,0,0.0627,0,0,0,469,0.5700,0.2813,0.1488,0.0000,0.0000,0.0000,0,0,0,0,0,0,378,465,379,263,204,115,94,290,403,370,266,179,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1912,0.000000,0.000000,0,0,0,0,0.000000,0,3744,0,1961,0,1783,0,0,0,0,0,0,0,0,0,0.0637,0,0,0,515,0.5660,0.2839,0.1501,0.0000,0.0000,0.0000,0,0,0,0,0,0,362,471,431,267,209,121,100,291,410,402,266,190,123,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
