Year,Prevalence,Incidence,NumberPositive,NewCasesThisYear,NewCasesThisYearFromOutside,NewCasesThisYearFromAcute,PropHIVPosONART,NAnnual,TotalPopulation,NumberPositiveM,PopulationM,NumberPositiveF,PopulationF,CumulativeNonPopartHIVtests,CumulativePopartHIVtests,CumulativeNonPopartCD4tests,CumulativePopartCD4tests,NHIVTestedThisYear,NOnARTM,NNeedARTM,NOnARTF,NNeedARTF,PropMenCirc,NindInSdPart,NDied_from_HIV,NHIV_pos_dead,N_dead,Prop_riskLow,Prop_riskMed,Prop_riskHigh,Prevalence_riskLow,Prevalence_riskMed,Prevalence_riskHigh,NewCasesThisYear_riskLow,NewCasesThisYear_riskMed,NewCasesThisYear_riskHigh,NDied_from_HIV_riskLow,NDied_from_HIV_riskMed,NDied_from_HIV_riskHigh,NMage13-18,NMage18-23,NMage23-30,NMage30-40,NMage40-50,NMage50-60,NMage60-80,NFage13-18,NFage18-23,NFage23-30,NFage30-40,NFage40-50,NFage50-60,NFage60-80,IncMage13-18,IncMage18-23,IncMage23-30,IncMage30-40,IncMage40-50,IncMage50-60,IncMage60-80,IncFage13-18,IncFage18-23,IncFage23-30,IncFage30-40,IncFage40-50,IncFage50-60,IncFage60-80,NPosMage13-18,NPosMage18-23,NPosMage23-30,NPosMage30-40,NPosMage40-50,NPosMage50-60,NPosMage60-80,NPosFage13-18,NPosFage18-23,NPosFage23-30,NPosFage30-40,NPosFage40-50,NPosFage50-60,NPosFage60-80,
1900,0.000000,0.000000,0,0,0,0,0.000000,0,2151,0,1087,0,1064,0,0,0,0,0,0,0,0,0,0.0543,0,0,0,30,0.4668,0.4258,0.1074,0.0000,0.0000,0.0000,0,0,0,0,0,0,196,176,201,210,136,90,78,192,172,199,199,143,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1901,0.000000,0.000000,0,0,0,0,0.000000,0,2300,0,1153,0,1147,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,63,0.4730,0.4235,0.1035,0.0000,0.0000,0.0000,0,0,0,0,0,0,243,177,204,211,150,86,82,254,172,207,213,136,86,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1902,0.000000,0.000000,0,0,0,0,0.000000,0,2432,0,1214,0,1218,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,91,0.4708,0.4235,0.1057,0.0000,0.0000,0.0000,0,0,0,0,0,0,280,175,219,211,157,87,85,298,171,218,212,152,83,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1903,0.000000,0.000000,0,0,0,0,0.000000,0,2564,0,1279,0,1285,0,0,0,0,0,0,0,0,0,0.0563,0,0,0,125,0.4684,0.4259,0.1057,0.0000,0.0000,0.0000,0,0,0,0,0,0,312,199,211,216,167,84,90,338,182,213,221,156,91,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1904,0.000000,0.000000,0,0,0,0,0.000000,0,2681,0,1338,0,1343,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,168,0.4666,0.4278,0.1056,0.0000,0.0000,0.0000,0,0,0,0,0,0,322,224,216,231,167,90,88,338,232,206,229,159,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1905,0.000000,0.000000,0,0,0,0,0.000000,0,2812,0,1399,0,1413,0,0,0,0,0,0,0,0,0,0.0565,0,0,0,202,0.4698,0.4257,0.1046,0.0000,0.0000,0.0000,0,0,0,0,0,0,313,273,226,224,175,98,90,331,280,219,229,165,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1906,0.000000,0.000000,0,0,0,0,0.000000,0,2955,0,1480,0,1475,0,0,0,0,0,0,0,0,0,0.0561,0,0,0,230,0.4673,0.4274,0.1052,0.0000,0.0000,0.0000,0,0,0,0,0,0,336,311,223,238,176,103,93,322,329,229,226,173,102,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1907,0.000000,0.000000,0,0,0,0,0.000000,0,3125,0,1568,0,1557,0,0,0,0,0,0,0,0,0,0.0587,0,0,0,275,0.4640,0.4285,0.1075,0.0000,0.0000,0.0000,0,0,0,0,0,0,366,359,225,238,186,101,93,337,368,234,238,173,110,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1908,0.000000,0.000000,0,0,0,0,0.000000,0,3240,0,1607,0,1633,0,0,0,0,0,0,0,0,0,0.0579,0,0,0,325,0.4633,0.4306,0.1062,0.0000,0.0000,0.0000,0,0,0,0,0,0,355,381,241,242,186,108,94,349,406,238,252,179,112,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1909,0.000000,0.000000,0,0,0,0,0.000000,0,3340,0,1637,0,1703,0,0,0,0,0,0,0,0,0,0.0593,0,0,0,376,0.4650,0.4302,0.1048,0.0000,0.0000,0.0000,0,0,0,0,0,0,338,384,270,259,178,116,92,349,419,275,275,174,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
