Time,Year,Timestep,N_m,N_f,NPos_m,NPos_f,N_knowpos_m,N_knowpos_f,NART_m,NART_f,NVS_m,NVS_f,NNotKnowStatus_m,NNotKnowStatus_f,PropMenCirc,Cumulative_Infected_m,Cumulative_Infected_f
1975.0833,1975,4,5185,5115,8,15,0,0,0,0,0,0,8,15,0.0662,8,15
1975.1667,1975,8,5201,5126,8,15,0,0,0,0,0,0,8,15,0.0656,8,15
1975.2500,1975,12,5213,5136,8,15,0,0,0,0,0,0,8,15,0.0656,8,15
1975.3333,1975,16,5204,5132,8,15,0,0,0,0,0,0,8,15,0.0655,8,15
1975.4167,1975,20,5233,5142,8,15,0,0,0,0,0,0,8,15,0.0659,8,15
1975.5000,1975,24,5249,5144,8,15,0,0,0,0,0,0,8,15,0.0661,8,15
1975.5833,1975,28,5262,5157,10,15,0,0,0,0,0,0,10,15,0.0661,10,15
1975.6667,1975,32,5265,5179,12,16,0,0,0,0,0,0,12,16,0.0665,12,16
1975.7500,1975,36,5266,5186,12,16,0,0,0,0,0,0,12,16,0.0663,12,16
1975.8333,1975,40,5270,5196,13,16,0,0,0,0,0,0,13,16,0.0660,13,16
1975.9167,1975,44,5273,5215,13,16,0,0,0,0,0,0,13,16,0.0662,13,16
1976.0000,1976,0,5270,5230,13,17,0,0,0,0,0,0,13,17,0.0662,13,17
1976.0833,1976,4,5280,5235,17,23,0,0,0,0,0,0,17,23,0.0661,17,23
1976.1667,1976,8,5296,5240,17,23,0,0,0,0,0,0,17,23,0.0663,17,23
1976.2500,1976,12,5302,5248,18,23,0,0,0,0,0,0,18,23,0.0662,18,23
1976.3333,1976,16,5307,5264,21,26,0,0,0,0,0,0,21,26,0.0663,21,26
1976.4167,1976,20,5332,5292,27,28,0,0,0,0,0,0,27,28,0.0662,25,28
1976.5000,1976,24,5340,5297,28,29,0,0,0,0,0,0,28,29,0.0665,26,29
1976.5833,1976,28,5362,5320,28,29,0,0,0,0,0,0,28,29,0.0664,26,29
1976.6667,1976,32,5390,5350,29,29,0,0,0,0,0,0,29,29,0.0659,27,29
1976.7500,1976,36,5402,5363,31,30,0,0,0,0,0,0,31,30,0.0657,29,30
1976.8333,1976,40,5414,5381,32,31,0,0,0,0,0,0,32,31,0.0656,30,31
1976.9167,1976,44,5433,5411,32,33,0,0,0,0,0,0,32,33,0.0657,30,33
1977.0000,1977,0,5435,5419,36,34,0,0,0,0,0,0,36,34,0.0657,34,34
1977.0833,1977,4,5447,5439,47,43,0,0,0,0,0,0,47,43,0.0655,45,43
1977.1667,1977,8,5464,5467,50,46,0,0,0,0,0,0,50,46,0.0657,48,46
1977.2500,1977,12,5482,5480,50,47,0,0,0,0,0,0,50,47,0.0657,48,48
1977.3333,1977,16,5499,5500,52,49,0,0,0,0,0,0,52,49,0.0660,50,50
1977.4167,1977,20,5514,5526,57,50,0,0,0,0,0,0,57,50,0.0660,54,51
1977.5000,1977,24,5524,5526,59,51,0,0,0,0,0,0,59,51,0.0659,57,53
1977.5833,1977,28,5537,5549,64,52,0,0,0,0,0,0,64,52,0.0665,62,54
1977.6667,1977,32,5564,5572,67,54,0,0,0,0,0,0,67,54,0.0667,65,55
1977.7500,1977,36,5580,5573,69,55,0,0,0,0,0,0,69,55,0.0668,67,56
1977.8333,1977,40,5598,5589,70,57,0,0,0,0,0,0,70,57,0.0666,68,58
1977.9167,1977,44,5616,5609,72,59,0,0,0,0,0,0,72,59,0.0662,70,59
1978.0000,1978,0,5616,5617,73,60,0,0,0,0,0,0,73,60,0.0666,70,61
1978.0833,1978,4,5634,5627,83,69,0,0,0,0,0,0,83,69,0.0666,80,70
1978.1667,1978,8,5652,5649,88,72,0,0,0,0,0,0,88,72,0.0662,85,73
1978.2500,1978,12,5656,5662,89,74,0,0,0,0,0,0,89,74,0.0661,86,75
1978.3333,1978,16,5676,5677,91,76,0,0,0,0,0,0,91,76,0.0661,88,77
1978.4167,1978,20,5693,5697,95,79,0,0,0,0,0,0,95,79,0.0659,92,80
1978.5000,1978,24,5708,5710,101,81,0,0,0,0,0,0,101,81,0.0660,99,82
1978.5833,1978,28,5720,5723,103,84,0,0,0,0,0,0,103,84,0.0661,101,84
1978.6667,1978,32,5727,5743,105,88,0,0,0,0,0,0,105,88,0.0657,103,88
1978.7500,1978,36,5737,5752,109,91,0,0,0,0,0,0,109,91,0.0659,108,91
1978.8333,1978,40,5754,5770,109,94,0,0,0,0,0,0,109,94,0.0659,109,94
1978.9167,1978,44,5761,5784,114,98,0,0,0,0,0,0,114,98,0.0656,114,99
1979.0000,1979,0,5761,5797,116,101,0,0,0,0,0,0,116,101,0.0656,116,101
1979.0833,1979,4,5771,5824,128,117,0,0,0,0,0,0,128,117,0.0658,128,116
1979.1667,1979,8,5786,5830,133,120,0,0,0,0,0,0,133,120,0.0657,133,120
1979.2500,1979,12,5789,5834,144,123,0,0,0,0,0,0,144,123,0.0658,145,123
1979.3333,1979,16,5791,5849,148,123,0,0,0,0,0,0,148,123,0.0658,150,127
1979.4167,1979,20,5812,5872,155,131,0,0,0,0,0,0,155,131,0.0654,157,134
1979.5000,1979,24,5824,5884,160,135,0,0,0,0,0,0,160,135,0.0656,162,138
1979.5833,1979,28,5835,5899,161,141,0,0,0,0,0,0,161,141,0.0660,164,142
1979.6667,1979,32,5858,5921,169,149,0,0,0,0,0,0,169,149,0.0662,170,150
1979.7500,1979,36,5869,5933,182,154,0,0,0,0,0,0,182,154,0.0665,183,154
1979.8333,1979,40,5886,5952,184,155,0,0,0,0,0,0,184,155,0.0664,185,155
1979.9167,1979,44,5899,5967,188,159,0,0,0,0,0,0,188,159,0.0665,189,158
1980.0000,1980,0,5902,5977,198,162,0,0,0,0,0,0,198,162,0.0666,198,160
1980.0833,1980,4,5926,5996,213,176,0,0,0,0,0,0,213,176,0.0672,212,174
1980.1667,1980,8,5947,6029,218,182,0,0,0,0,0,0,218,182,0.0676,217,180
1980.2500,1980,12,5960,6040,222,188,0,0,0,0,0,0,222,188,0.0678,221,186
1980.3333,1980,16,5972,6056,227,194,0,0,0,0,0,0,227,194,0.0682,227,194
1980.4167,1980,20,5987,6080,231,203,0,0,0,0,0,0,231,203,0.0676,232,204
1980.5000,1980,24,6003,6091,240,207,0,0,0,0,0,0,240,207,0.0675,244,209
1980.5833,1980,28,6031,6106,245,214,0,0,0,0,0,0,245,214,0.0672,249,215
1980.6667,1980,32,6048,6130,247,223,0,0,0,0,0,0,247,223,0.0675,253,225
1980.7500,1980,36,6044,6140,251,229,0,0,0,0,0,0,251,229,0.0673,260,232
1980.8333,1980,40,6066,6158,258,239,0,0,0,0,0,0,258,239,0.0674,269,240
1980.9167,1980,44,6094,6185,263,245,0,0,0,0,0,0,263,245,0.0674,274,244
1981.0000,1981,0,6104,6190,273,251,0,0,0,0,0,0,273,251,0.0682,285,249
1981.0833,1981,4,6124,6209,281,262,0,0,0,0,0,0,281,262,0.0679,294,259
1981.1667,1981,8,6153,6239,291,268,0,0,0,0,0,0,291,268,0.0678,303,264
1981.2500,1981,12,6160,6237,305,271,0,0,0,0,0,0,305,271,0.0677,318,268
1981.3333,1981,16,6173,6249,320,282,0,0,0,0,0,0,320,282,0.0676,334,278
1981.4167,1981,20,6190,6279,328,292,0,0,0,0,0,0,328,292,0.0674,344,289
1981.5000,1981,24,6196,6292,342,301,0,0,0,0,0,0,342,301,0.0675,358,297
1981.5833,1981,28,6213,6317,347,304,0,0,0,0,0,0,347,304,0.0673,364,301
1981.6667,1981,32,6235,6337,357,313,0,0,0,0,0,0,357,313,0.0675,376,308
1981.7500,1981,36,6243,6357,362,319,0,0,0,0,0,0,362,319,0.0678,384,315
1981.8333,1981,40,6265,6376,379,325,0,0,0,0,0,0,379,325,0.0677,401,321
1981.9167,1981,44,6283,6412,388,330,0,0,0,0,0,0,388,330,0.0680,411,325
1982.0000,1982,0,6287,6429,401,341,0,0,0,0,0,0,401,341,0.0676,425,335
1982.0833,1982,4,6297,6436,412,351,0,0,0,0,0,0,412,351,0.0680,438,347
