RANDOMSEED initial_adult_population_size initial_prop_13_17 initial_prop_18_22 initial_prop_23_30 initial_prop_31_40 initial_prop_41_50 initial_prop_51_60 initial_prop_61_and_older initial_low_risk_male initial_low_risk_female initial_med_not_low_risk_male initial_med_not_low_risk_female initial_prop_HIV_pos_low_risk_male initial_prop_HIV_pos_low_risk_female initial_prop_HIV_pos_med_risk_male initial_prop_HIV_pos_med_risk_female initial_prop_HIV_pos_high_risk_male initial_prop_HIV_pos_high_risk_female log_seed_multiplier n_years_HIV_seeding
108487629 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.487292286345077 0.514917794496756 0.917317670014417 0.530694434788452 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.92751235934717 5
1453358704 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.571629103873986 0.343676666136639 0.822296133870258 0.671980617874475 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.440527137574521 5
903666217 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.447142348925471 0.574895698731752 0.815595496181144 0.840681585059185 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.9256301606933 5
1251726666 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.524977264532642 0.495509988374411 0.794424464063843 0.585272964536302 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.28423853055135 5
702134673 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.429117051423519 0.418594940881635 0.767701136044681 0.969495440241395 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.62039470627346 5
1980721602 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.491768863868275 0.498694699248087 0.941136205167404 0.655241184880183 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.725538310452514 5
1443795213 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.581850276211115 0.483622948754531 0.644936904904497 0.844419193331648 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.924368240659283 5
582347409 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.585157051037331 0.453464095101855 0.78065143408286 0.869790434628072 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.33893262292333 5
180168127 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.552703821523929 0.470914686026611 0.6415343140701 0.79553319710891 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.31909567929958 5
507646549 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.542941519247755 0.577110218668844 0.869028087163394 0.570355637785799 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.73779184123423 5
765157160 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.542273467360486 0.438738469013666 0.847978317755267 0.748829702365871 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.84955815289274 5
1957038817 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.594858000011913 0.35426663914215 0.68040702633351 0.796548720673839 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.91452068571489 5
1057780326 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.475035860270667 0.508342086233421 0.590789213442919 0.826734849868164 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.22718547147623 5
1747427954 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.536854200462074 0.532764588366213 0.555883683826135 0.780393730133384 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.589717917828 5
1968870962 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.505001451991908 0.468532231001034 0.902317992761811 0.892143590158292 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.59202471519424 5
1688501404 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.424788146569498 0.398793870740043 0.715839822774456 0.97036486969214 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.73668189760768 5
1331843807 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.366139173424501 0.506632664157515 0.537138150215917 0.782738291043444 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.65629403585352 5
786920669 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.447416770543425 0.504784204476469 0.835586341846216 0.634783981525963 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.71255951676527 5
2073306643 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.457846757138703 0.562845810131938 0.628448460667601 0.952624776654637 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.95968198043791 5
515964763 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.511363605491835 0.369534968117376 0.611357365364263 0.834929064829862 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.54130651057616 5
2046945460 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.581700301658816 0.447379353148735 0.534724239641152 0.859479139703695 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.785688264372117 5
876384295 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.560924565807927 0.468237313583563 0.831942346373441 0.96619838840861 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.8184993111896 5
1988337468 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.517704817678331 0.553203843009459 0.803594212150801 0.698394818728495 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.36959491749788 5
656544405 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.593801561058644 0.335874386495414 0.652194683858712 0.671471006302333 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.1671125485903 5
816801078 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.581258221014617 0.339843869918072 0.791173000576798 0.581415826218039 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.72471010270078 5
816759738 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.598926469870318 0.57264878768964 0.721451785836481 0.929631251424063 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.35750185838934 5
2015305943 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.479983988324797 0.454320180272909 0.886697028265517 0.514851050022508 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.794159751236556 5
830901125 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.555596075240702 0.517097800737609 0.815092853027121 0.877922789261945 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.59407181400073 5
436702670 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.375596865158707 0.368065135040213 0.688827110527251 0.777985339965776 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.863267912116667 5
2072258929 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.58621192377686 0.56254891854438 0.93270146535196 0.743775055808092 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.72710531551924 5
516346678 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.533791258847453 0.332322062324706 0.559445571406427 0.691842164342301 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.0815814759356635 5
1196864908 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.550102333901962 0.351831245889028 0.736081502792017 0.925989539334767 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.84148376019232 5
139826697 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52799597582304 0.408136421207755 0.581086857314076 0.952561151996424 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.39960877853825 5
1728139587 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.580953650833656 0.505516479985049 0.749116863774005 0.653438673983715 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.47170664747951 5
170801853 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.442326505626642 0.381015651269159 0.816891402301686 0.550256087355366 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.19151358972637 5
1234029824 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.505047912183336 0.337255334102658 0.685949060641877 0.713415875565814 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.122126532817348 5
1067231749 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.560134498176106 0.548558245182015 0.643969414620019 0.919825704252597 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.01544084258405 5
823052330 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.592505535305597 0.416911434009396 0.80765568516875 0.721233239551448 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.96312540125828 5
1951094435 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.512051106204243 0.372776999651992 0.700198240255863 0.821415433094283 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.138168598845151 5
795482858 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.555413896100016 0.366397128423457 0.687617314151904 0.686031246152586 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.861146591408427 5
542399075 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.505559277357108 0.522096148915431 0.679023286256814 0.548975557303515 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.4551371232856 5
735650256 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.45277268778003 0.459098209552918 0.638331557101846 0.828708195824893 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.41232345173542 5
1763312822 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.355418376995378 0.341247950597532 0.712208482386671 0.831288122763527 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.15774617709231 5
1299728943 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.460494104092749 0.523377307975786 0.512076192619511 0.857207467540803 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.453763426371044 5
611299428 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.444398448137509 0.499868900705158 0.67559913763305 0.614712951454474 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.98999213130333 5
611299428 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.444398448137509 0.499868900705158 0.67559913763305 0.614712951454474 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.98999213130333 5
200766896 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.485024793387045 0.489276156676378 0.834288042119238 0.828794334250124 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.99221762388804 5
1435475270 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.492025825325467 0.359973924907056 0.528629369138736 0.699605912204785 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.173650157480983 5
756848187 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.509269597928308 0.443805210616824 0.65766838157293 0.812272878553815 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.57489798735044 5
635627857 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.530966190641411 0.436176263044819 0.762783594933585 0.852703030433865 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.422967534495576 5
509651810 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.544947945786138 0.448683725505701 0.743006264404779 0.822558964260096 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.904366376960462 5
1799030814 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.598593440683697 0.458020632702969 0.781608138145527 0.553761766309036 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.886640015747097 5
282864825 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.391038723789265 0.420099149759687 0.760493654381608 0.72842411994362 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.41034829333517 5
1951243971 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52608349839064 0.451339446249902 0.788935675251808 0.760741273452166 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.926723313595296 5
2019541518 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.370636897002215 0.358104713926237 0.721612564940456 0.760740146256823 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60745834619763 5
880870333 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.542466247621672 0.46251203563318 0.742881580796534 0.937766434397017 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.35087553791179 5
2113907403 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.437007409652291 0.518900246572428 0.775701480357556 0.638341206539831 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.50167407847679 5
1385138886 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.567527860483142 0.460980819616452 0.641204409725309 0.663954796776025 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.39848691639314 5
710457405 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.498210545641134 0.547916121258724 0.622107748842057 0.888383789477564 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.92144066510321 5
1933423238 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.378313249988203 0.483836182878586 0.889385209912067 0.697954040757604 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.41477243588975 5
1502854117 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.406551122124904 0.488425232999311 0.669991035786994 0.677632092173787 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.545629075412507 5
274574372 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.584925764773894 0.518312890091483 0.826297818993935 0.603027376913242 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.65117540896834 5
416769456 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.519273029158377 0.382983906531238 0.912411961381522 0.723479440274109 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.72934354253273 5
106434005 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.518597133252829 0.463928045636728 0.632070663321059 0.838147811853 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.50680678089786 5
254861158 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.584694421324086 0.301569629370604 0.614177873393847 0.787266518117759 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.945824067934134 5
1274684285 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.522900794017989 0.432476879445351 0.643071033559771 0.71072758503025 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.572967173741006 5
1513469557 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.339748054716018 0.570017420089523 0.527000803995653 0.641694559862163 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.83108154145374 5
352962441 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.463958556205135 0.578867242223003 0.667314543123529 0.667363364794285 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.26811051361974 5
916250937 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.35075923246488 0.527746261986064 0.914297460514834 0.670123146268427 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.59382490226285 5
1947946753 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.440845618115233 0.492537078958672 0.879469544548661 0.562718159465917 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.41326088843359 5
546866674 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.478642558024242 0.589848751768091 0.907337193499453 0.550735639190882 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.57878437377496 5
1476369466 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.567584226025289 0.458425248991945 0.576748364004045 0.910694280446533 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.51554779265604 5
459341107 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.518919884465353 0.360382363728316 0.724366108276477 0.805564742154382 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.228632982374084 5
749077829 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52904781465834 0.569856051752293 0.503552600666453 0.917286430701503 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60262485373232 5
1893100359 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.504360751820563 0.567772025606934 0.699766154603512 0.83860158464208 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.25186505818501 5
2129818256 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.56830389530963 0.511115310372913 0.74473258135097 0.749438403290418 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.65315670555407 5
1801241173 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.474234318782285 0.334112589654581 0.787438426094855 0.897756145743263 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.14045249509426 5
538460167 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.558487899217821 0.56731790522535 0.72261822827646 0.730014348361136 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.31437731388642 5
1711507783 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.502837826991648 0.526396409201384 0.756506855856337 0.756962178628636 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.949032087334288 5
1980718546 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.51957530904913 0.59929582967099 0.846048856965388 0.879725733089912 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.03580977749231 5
750428566 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.521376809081381 0.433132238074398 0.75204544544919 0.902629247555702 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.870452704574106 5
855932980 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.553039490898509 0.524748620544746 0.703839625870999 0.765747486593121 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.022817145830572 5
628886645 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.422275561827539 0.484831804912959 0.601282638340962 0.731166682081721 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.98193944636887 5
1831708531 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.595472879269846 0.455888239244989 0.509856231729066 0.815396924506124 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.98257913509151 5
509177933 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.569878597059651 0.47051172478406 0.971392492463165 0.71679613108983 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.81298241094557 5
1845923353 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.45944598561837 0.530434287892561 0.711033273609573 0.790042146714535 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.33065823164284 5
1845923353 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.45944598561837 0.530434287892561 0.711033273609573 0.790042146714535 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.33065823164284 5
463435699 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.599056210677569 0.571624432571466 0.534549476841818 0.784046571214335 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.1576075896367 5
864218635 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.544400392014413 0.328897594666599 0.598348397745864 0.850105206790661 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.42018567939785 5
927318531 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.435121795976131 0.531674636757743 0.67688947618442 0.86542900929407 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.63732372284406 5
2076830408 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.577260432211307 0.445807364706774 0.555073665195494 0.890100654154967 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.36538509752225 5
231789432 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.564197088932303 0.580509328417348 0.511735198607747 0.946168246704433 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.81021518205054 5
1603014600 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.44856115835961 0.570434905399491 0.715681693123839 0.755370844792534 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.69340808432467 5
112096717 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.555916998117556 0.531971332337139 0.517008275634759 0.7179593829791 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.78586741871098 5
1385545924 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.508785884043868 0.534498781058296 0.587462397596292 0.827301348328036 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.71898024285183 5
187400933 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.47913076152009 0.588027542732382 0.866405810556389 0.86523999107992 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.43794923795113 5
1226474858 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.583851066305893 0.586373304492455 0.636003983147874 0.775758577820977 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.53497181096868 5
117237376 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.397513717211539 0.436950255304623 0.527433799416931 0.9420302806404 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.45442067322162 5
112793620 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.591589590950212 0.395766949912566 0.841478255245633 0.68518653978341 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.95619554098251 5
156897430 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.424028694990113 0.592863815739088 0.909372275348723 0.67850629883601 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.944534447385425 5
511991335 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.373000996460723 0.434872354476935 0.603250553140664 0.833779227863457 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.19902076284313 5
191352253 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.587522179266616 0.556411913878325 0.634232306403208 0.74070844239512 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.00336297920607 5
310621352 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.510525416436421 0.592792203977597 0.620294885149212 0.965409804038815 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.6709000625557 5
442006950 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.534922359019038 0.556778992877236 0.600193799544475 0.832315670972602 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.50735874848047 5
1970771424 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.563051585924736 0.434627681912933 0.889471198486358 0.608009248235735 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.18127664237782 5
126674745 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.507138207602927 0.523499886007067 0.521345729636394 0.904575987670534 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60694699926029 5
905638679 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.546889789248246 0.41773551193043 0.686384609486174 0.971854371207825 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.973815116395021 5
804173136 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.456860271185993 0.565779039215809 0.828027920370933 0.730126806609322 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.12135109453477 5
346905123 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.482265287066698 0.480154465577036 0.585455118686344 0.753859489038731 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.44912278000821 5
649726610 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.556772170653109 0.540733780789233 0.751114605848302 0.649607943518043 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.36456663889611 5
1005729468 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.471300225067203 0.550012353668394 0.826553094343067 0.61840241931726 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.78112032346683 5
1317031724 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.479319937880315 0.554428286840873 0.654949316774812 0.613679192843525 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.414314083987219 5
1317031724 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.479319937880315 0.554428286840873 0.654949316774812 0.613679192843525 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.414314083987219 5
589420142 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.554750293973217 0.577457035907001 0.647515412835904 0.779521246152427 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.778366329620353 5
939823190 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.499272571116684 0.495557817744449 0.814366841405968 0.616665611004042 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.09352077137246 5
620178495 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.44349921244159 0.491211209772694 0.884611367803121 0.591422380185915 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.853528925081117 5
643876137 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.510667741752466 0.439269398040709 0.642724583354511 0.853698812341836 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.79627032565624 5
1123071503 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.588598818060717 0.56583610756811 0.558942557621147 0.665306077807528 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.942657834390762 5
572015058 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.519016373656351 0.512901501616957 0.765873955335736 0.649672805344892 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.74447577479953 5
1681004067 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.42137391937395 0.418400943132078 0.601863219569913 0.546723272861146 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.06122740561221 5
